Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance,Ground Clearance (range),Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Daihatsu,taft x grade,2023,Petrol,suv,5,,,8650000.0,,,
Daihatsu,tanto custom x,2024,Petrol,hatchback,4,,,10500000.0,,,
Daihatsu,tanto custom x,2023,Petrol,hatchback,4,,,9900000.0,,,
Daihatsu,terios,2012,Petrol,suv,7,,,,,9000000.0,7425000.0
Daihatsu,terios,2011,Petrol,suv,7,,,,,9000000.0,7425000.0
Daihatsu,terios,2007,Petrol,suv,7,,,,,9000000.0,7425000.0
Daihatsu,terios kid,2002,Petrol,suv,7,,,,,,4975000.0
Daihatsu,terios premium,2012,Petrol,suv,7,,,,,,8450000.0
Daihatsu,thor,2024,Petrol,suv,5,,,12300000.0,,,
Daihatsu,thor,2023,Petrol,suv,5,,,9650000.0,,,
Daihatsu,thor custom,2024,Petrol,suv,5,,,11375000.0,,,
Daihatsu,thor custom g,2025,Petrol,suv,5,,,11500000.0,,,
Daihatsu,thor custom g,2023,Petrol,suv,5,,,11450000.0,,,
Daihatsu,thor g grade,2023,Petrol,suv,5,,,10800000.0,,,
Daihatsu,thor gs custom,2023,Petrol,suv,5,,,10800000.0,,,
Daihatsu,thor gt custom,2022,Petrol,suv,5,,,,11400000.0,,
Datsun,redi go,2017,Petrol,,,,,,,3566000.0,
Datsun,redi go,2016,Petrol,,,,,,,3566000.0,
Dongfeng,box e3 ev,2025,Electric,suv,5,,,9850000.0,,,
Fiat,punto automatic,2007,Petrol,hatchback,5,,,,,,3950000.0
Ford,everest evaeast jeep,2011,Diesel,suv,7,,,,,,12000000.0
Ford,fiesta,2015,Petrol,hatchback,5,,,,,7150000.0,
Ford,kuga,2015,Petrol,suv,5,,,,,13950000.0,
Ford,mustang 5liter v8,2016,Petrol,coupe/convertible,4,,,69000000.0,,,
Ford,mustang mach-e,2024,Electric,suv,5,,,42500000.0,,,
Ford,mustang mach-e premium x,2024,Electric,suv,5,,,51000000.0,,,
Ford,ranger,2024,Diesel,pickup,5,,,27000000.0,,,
Ford,ranger,2019,Diesel,pickup,5,,,,,,14850000.0
Ford,ranger,2017,Diesel,pickup,5,,,,,,14850000.0
Ford,ranger,2015,Diesel,pickup,5,,,,,,14850000.0
Ford,ranger,2005,Diesel,pickup,5,,,,,,14850000.0
Ford,ranger 2200 4x4 svt trim,2017,Diesel,pickup,5,,,,,,16800000.0
Ford,ranger ms-rt,2024,Diesel,pickup,5,,,33675000.0,,,
Ford,ranger ms-rt 3.0di bi,2025,Diesel,pickup,5,,,36800000.0,,,
Ford,ranger ms-rt bn,2024,Diesel,pickup,5,,,33700000.0,,,
Ford,ranger ms-rt limited 3.2di,2025,Diesel,pickup,5,,,34500000.0,,,
Ford,ranger ms-rt unit 2,2024,Diesel,pickup,5,,,33500000.0,,,
Ford,ranger raptor,2025,Diesel,pickup,5,,,35300000.0,,,
Ford,ranger raptor,2023,Diesel,pickup,5,,,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2018,Diesel,pickup,5,,,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2017,Diesel,pickup,5,,,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor,2016,Diesel,pickup,5,,,35843750.0,,26500000.0,20400000.0
Ford,ranger raptor 2.0l,2025,Diesel,pickup,5,,,36500000.0,,,
Ford,ranger raptor 2.0l bi-turbo,2025,Diesel,pickup,5,,,35590000.0,,,
Ford,ranger raptor 3.0l,2025,Petrol,pickup,5,,,37500000.0,,,
Ford,ranger raptor 3.0l hammer kit,2025,Petrol,pickup,5,,,38950000.0,,,
Ford,ranger raptor 3.0l sports,2025,Petrol,pickup,5,,,38500000.0,,,
Ford,ranger raptor 3.0l twin-turbo v6,2025,Petrol,pickup,5,,,38800000.0,,,
Ford,ranger raptor 3.2 f150,2014,Diesel,pickup,5,,,,,,22500000.0
Ford,ranger raptor bi-turbo,2019,Diesel,pickup,5,,,,,25200000.0,
Ford,ranger raptor brand,2025,Diesel,pickup,5,,,36600000.0,,,
Ford,ranger raptor f-150,2019,Diesel,pickup,5,,,,27000000.0,,
Ford,ranger raptor f150 3200cc m,2017,Diesel,pickup,5,,,,,,24500000.0
Ford,ranger raptor fully lorded,2025,Petrol,pickup,5,,,38500000.0,,,
Ford,ranger raptor hammer,2025,Diesel,pickup,5,,,36275000.0,,,
Ford,ranger raptor hammer 3l,2025,Petrol,pickup,5,,,39500000.0,,,
Ford,ranger raptor hammer kit,2025,Diesel,pickup,5,,,37433333.0,,,
Ford,ranger raptor ms-rt,2025,Diesel,pickup,5,,,36500000.0,,,
Ford,ranger raptor ms-rt,2024,Diesel,pickup,5,,,34500000.0,,,
Ford,ranger raptor ms-rt 3000cc,2024,Diesel,pickup,5,,,34500000.0,,,
Ford,ranger raptor ms-rt 3l v6,2024,Diesel,pickup,5,,,33800000.0,,,
Ford,ranger raptor ms-rt limited edition,2024,Diesel,pickup,5,,,33500000.0,,,
Ford,ranger raptor ms-rt special,2024,Diesel,pickup,5,,,35500000.0,,,
Ford,ranger raptor stormtrack,2025,Diesel,pickup,5,,,36950000.0,,,
Ford,ranger single cab,2011,Diesel,pickup,5,,,,,,5500000.0
Ford,ranger stormtrak #1,2025,Diesel,pickup,5,,,30500000.0,,,
Ford,ranger stormtrak #2,2025,Petrol,pickup,5,,,30500000.0,,,
Ford,ranger wildtrak,2024,Diesel,pickup,5,,,33000000.0,,,21250000.0
Ford,ranger wildtrak,2017,Diesel,pickup,5,,,33000000.0,,,21250000.0
Ford,ranger xlt,2011,Diesel,pickup,5,,,,,,10000000.0
Ford,raptor 2l,2025,Diesel,pickup,5,,,36500000.0,,,
Ford,raptor 3.0l,2025,Petrol,pickup,5,,,38500000.0,,,
Ford,raptor 3l v6,2025,Petrol,pickup,5,,,37250000.0,,,
Ford,raptor wildtrak,2025,Diesel,pickup,5,,,33000000.0,,,
Ford,wildtrak,2025,Diesel,pickup,5,,,33000000.0,,,
Honda,city,2020,Petrol,sedan,5,,,,,13000000.0,
Honda,city rs,2025,Petrol,seden,5,,,23371406.0,,,
Honda,city rs,2024,Petrol,seden,5,,,23371406.0,,,
Honda,city rs 1.0,2025,Petrol,seden,5,,,15390000.0,,,
Honda,city sv,2025,Petrol,seden,5,,,7040000.0,,,
Honda,city vtec,2025,Petrol,seden,5,,,14500000.0,,,
Honda,civic,2020,Petrol,sedan,5,,,15500000.0,,13466667.0,9931250.0
Honda,civic,2018,Petrol,sedan,5,,,15500000.0,,13466667.0,9931250.0
Honda,civic,2017,Petrol,sedan,5,,,15500000.0,,13466667.0,9931250.0
Honda,civic,2008,Petrol,sedan,5,,,15500000.0,,13466667.0,9931250.0
Honda,civic ex,2024,Petrol,seden,5,,,21000000.0,13600000.0,,
Honda,civic ex,2018,Petrol,seden,5,,,21000000.0,13600000.0,,
Honda,civic ex pack,2018,Petrol,seden,5,,,,,,12550000.0
Honda,civic fb1,2013,Petrol,seden,5,,,,,,9850000.0
Honda,civic fd3,2009,Hybrid,seden,5,,,,,,7000000.0
Honda,civic sedan 1.5 ltr vtec,2020,Petrol,seden,5,,,,,,14500000.0
Honda,civic sedan 1600cc,2016,Petrol,seden,5,,,,,13750000.0,
Honda,civic sedan tech pack,2018,Petrol,seden,5,,,,,13800000.0,
Honda,civic sr,2018,Petrol,seden,5,,,,,132000000.0,
Honda,civic tech pack,2019,Petrol,seden,5,,,,,,13700000.0
Honda,cr-v,2020,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v,2019,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v,2018,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v,2017,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v,2013,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v,2008,Petrol,suv,5,,,,22400000.0,20678571.0,17150000.0
Honda,cr-v australian 7 seater,2018,Petrol,suv,7,,,,,20650000.0,
Honda,cr-v japan masterpice,2018,Petrol,suv,5,,,,,24900000.0,
Honda,cr-v japan masterpiece,2019,Petrol,suv,5,,,,,21500000.0,
Honda,cr-v japan masterpiece,2018,Petrol,suv,5,,,,,21450000.0,
Honda,cr-v rm,2013,Petrol,suv,5,,,,,,11575000.0
Honda,cr-v vti l,2019,Petrol,suv,5,,,,22500000.0,,
Honda,cr-v vti l 7 seater,2025,Petrol,suv,7,,,30250000.0,,,
Honda,cr-v vti l 7 seater,2024,Petrol,suv,7,,,33500000.0,,,
Honda,cr-v vti lx,2025,Petrol,suv,5,,,35000000.0,,,
Honda,cr-v vti lx 7 seater,2025,Petrol,suv,7,,,30000000.0,,,
Honda,cr-v vti lx awd,2025,Petrol,suv,5,,,34000000.0,,,
Honda,cr-z zf1,2015,Hybrid,coupe,2,,,,,8800000.0,
Honda,fit,2015,Petrol,hatchback,5,,,,,9600000.0,7000000.0
Honda,fit,2014,Hybrid,hatchback,5,,,,8950000.0,8800000.0,7997857.0
Honda,fit,2013,Hybrid,hatchback,5,,,,8950000.0,8800000.0,7997857.0
Honda,fit,2012,Petrol,hatchback,5,,,,,9600000.0,7000000.0
Honda,fit f-grade,2013,Hybrid,hatchback,5,,,,,,8375000.0
Honda,fit gd1,2004,Petrol,hatchback,5,,,,,,5375000.0
Honda,fit gp1,2014,Hybrid,hatchback,5,,,,,7562500.0,7101667.0
Honda,fit gp1,2013,Hybrid,hatchback,5,,,,,7562500.0,7101667.0
Honda,fit gp1,2012,Hybrid,hatchback,5,,,,,,7500000.0
Honda,fit gp1,2011,Hybrid,hatchback,5,,,,,7562500.0,7101667.0
Honda,fit gp3 rs,2025,Hybrid,hatchback,5,,,14800000.0,,,
Honda,fit gp4 rs,2013,Petrol,hatchback,5,,,,,,7700000.0
Honda,fit gp5,2017,Hybrid,hatchback,5,,,,,,8455417.0
Honda,fit gp5,2015,Hybrid,hatchback,5,,,,,,8895000.0
Honda,fit gp5,2014,Petrol,hatchback,5,,,,,,8400000.0
Honda,fit gp5,2013,Petrol,hatchback,5,,,,,,8180000.0
Honda,fit gp5 f grade,2014,Hybrid,hatchback,5,,,,,,8500000.0
Honda,fit gp5 highest grade,2014,Hybrid,hatchback,5,,,,,,8600000.0
Honda,fit gp5 l grade,2014,Hybrid,hatchback,5,,,,,8875000.0,8216667.0
Honda,fit gp5 l grade,2013,Hybrid,hatchback,5,,,,,8875000.0,8216667.0
Honda,fit gp5 s garde,2015,Hybrid,hatchback,5,,,,,,9250000.0
Honda,fit gp5 s grade,2016,Hybrid,hatchback,5,,,,,9125000.0,9975000.0
Honda,fit gp5 s grade,2015,Hybrid,hatchback,5,,,,,7650000.0,8986000.0
Honda,fit gp5 s grade,2014,Hybrid,hatchback,5,,,,,,8475000.0
Honda,fit gp5 s grade,2013,Hybrid,hatchback,5,,,,,7650000.0,8986000.0
Honda,fit gp5 s grade rs,2017,Hybrid,hatchback,5,,,,,11490000.0,
Honda,fit l grade,2013,Hybrid,hatchback,5,,,,,,8320000.0
Honda,fit rs,2023,Hybrid,hatchback,5,,,15800000.0,,,
Honda,fit rs ehev,2024,Hybrid,hatchback,5,,,15975000.0,,,
Honda,fit rs gp-3,2024,Hybrid,hatchback,5,,,14000000.0,,,
Honda,fit shuttle,2023,Hybrid,wagon,5,,,,17000000.0,12075000.0,9387500.0
Honda,fit shuttle,2016,Hybrid,wagon,5,,,,17000000.0,12075000.0,9387500.0
Honda,fit shuttle,2014,Hybrid,wagon,5,,,,17000000.0,12075000.0,9387500.0
Honda,fit shuttle,2013,Petrol,wagon,5,,,,,,9350000.0
Honda,fit shuttle,2012,Hybrid,wagon,5,,,,17000000.0,12075000.0,9387500.0
Honda,fit shuttle,2011,Hybrid,wagon,5,,,,17000000.0,12075000.0,9387500.0
Honda,fit shuttle gp2,2014,Hybrid,wagon,5,,,,,,10550000.0
Honda,fit shuttle gp2,2012,Petrol,wagon,5,,,,,,9575000.0
Honda,fit shuttle gp2 navi premium,2014,Hybrid,hatchback,5,,,,,,11290000.0
Honda,fit shuttle gp7,2022,Hybrid,wagon,5,,,,16800000.0,,
Honda,fit shuttle gp7 navi premium,2017,Hybrid,hatchback,5,,,,,12600000.0,
Honda,fit shuttle gp7 z sensing,2018,Hybrid,hatchback,5,,,,,14200000.0,
Honda,freed,2013,Petrol,minivan,7,,,,,11000000.0,
Honda,freed,2012,Hybrid,minivan,7,,,,,,8875000.0
Honda,freed cross star 7 seater,2024,Petrol,minivan,7,,,18975000.0,,,
Honda,freed gp3,2015,Hybrid,minivan,7,,,9250000.0,,,10163333.0
Honda,freed gp3,2013,Hybrid,minivan,7,,,9250000.0,,,10163333.0
Honda,grace,2017,Hybrid,sedan,5,,,,11490000.0,11555000.0,10306250.0
Honda,grace,2016,Petrol,sedan,5,,,,,,10525000.0
Honda,grace,2015,Petrol,sedan,5,,,,,,10525000.0
Honda,grace,2014,Hybrid,sedan,5,,,,11490000.0,11555000.0,10306250.0
Honda,grace daa gm4,2017,Petrol,sedan,5,,,,,,11500000.0
Honda,grace ex,2017,Hybrid,sedan,5,,,,,12297500.0,9916667.0
Honda,grace ex,2016,Hybrid,sedan,5,,,,,12297500.0,9916667.0
Honda,grace ex,2015,Hybrid,sedan,5,,,,,12297500.0,9916667.0
Honda,grace ex grade,2017,Hybrid,sedan,5,,,,,11758333.0,
Honda,grace ex grade,2016,Hybrid,sedan,5,,,,,11758333.0,
Honda,grace ex highest,2016,Hybrid,sedan,5,,,,,,10500000.0
Honda,grace ex package,2019,Hybrid,sedan,5,,,,,,10893750.0
Honda,grace ex package,2017,Hybrid,sedan,5,,,,,,10893750.0
Honda,grace ex package,2016,Hybrid,sedan,5,,,,,,10893750.0
Honda,grace ex package,2015,Petrol,sedan,5,,,,,,9500000.0
Honda,grace ex sensing,2018,Hybrid,sedan,5,,,,,12950000.0,
Honda,grace gtace ex,2017,Hybrid,sedan,5,,,,,12200000.0,
Honda,grace rs sensing,2018,Hybrid,sedan,5,,,,,12245000.0,
Honda,hr-v,2000,Petrol,suv,5,,,,,,5850000.0
Honda,insight,2020,Hybrid,sedan,5,,,,,16650000.0,10040000.0
Honda,insight,2019,Hybrid,sedan,5,,,,,16650000.0,10040000.0
Honda,insight,2009,Hybrid,sedan,5,,,,,16650000.0,10040000.0
Honda,insight ze2,2012,Hybrid,sedan,5,,,,,,8550000.0
Honda,insight ze4,2019,Hybrid,sedan,5,,,,,,15800000.0
Honda,n-box,2025,Petrol,kei/hatchback,4,,,9775000.0,,,
Honda,n-box,2024,Petrol,kei/hatchback,4,,,9200000.0,8180000.0,,
Honda,n-box,2023,Petrol,kei/hatchback,4,,,9200000.0,8180000.0,,
Honda,n-box base grade,2023,Petrol,kei,4,,,8200000.0,,,
Honda,n-box custom,2025,Petrol,kei,4,,,10775000.0,,,
Honda,n-box custom,2024,Petrol,kei,4,,,9200000.0,,7450000.0,
Honda,n-box custom,2023,Petrol,kei,4,,,9200000.0,,7450000.0,
Honda,n-box custom,2022,Petrol,kei,4,,,9200000.0,,7450000.0,
Honda,n-box custom,2017,Petrol,kei,4,,,9200000.0,,7450000.0,
Honda,n-box custom sensing,2025,Hybrid,kei,4,,,9967500.0,,,
Honda,n-box custom sensing,2024,Hybrid,kei,4,,,9967500.0,,,
Honda,n-box highest grade,2022,Petrol,kei,4,,,10590000.0,,,
Honda,n-box n wagon,2023,Petrol,kei,4,,,7500000.0,,,
Honda,n-one original,2023,Petrol,kei/hatchback,4,,,8350000.0,,,
Honda,n-wgn,2015,Petrol,kei/hatchback,4,,,,,7390000.0,
Honda,n-wgn l,2023,Petrol,kei/hatchback,4,,,9500000.0,,,
Honda,step wagon voxy,2023,Petrol,minivan,7,,,25650000.0,,,
Honda,vezel,2025,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2024,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2023,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2022,Hybrid,suv,5,,,,18500000.0,,
Honda,vezel,2018,Hybrid,suv,5,,,20925000.0,18800000.0,12875000.0,11487200.0
Honda,vezel,2017,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2016,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2015,Hybrid,suv,5,,,20925000.0,18800000.0,12875000.0,11487200.0
Honda,vezel,2014,Petrol,suv,5,,,20845625.0,,12300000.0,11475000.0
Honda,vezel,2013,Hybrid,suv,5,,,20925000.0,18800000.0,12875000.0,11487200.0
Honda,vezel e-hev,2022,Hybrid,suv,5,,,21400000.0,,,
Honda,vezel hr-v,2015,Hybrid,suv,5,,,,,,10700000.0
Honda,vezel ivory,2023,Hybrid,suv,5,,,19500000.0,,,
Honda,vezel ivory grade,2016,Hybrid,suv,5,,,,,,11975000.0
Honda,vezel premium,2025,Hybrid,suv,5,,,21650000.0,,,
Honda,vezel rs,2018,Petrol,suv,5,,,,,12950000.0,14216667.0
Honda,vezel rs,2017,Petrol,suv,5,,,,,12950000.0,14216667.0
Honda,vezel rs,2016,Petrol,suv,5,,,,,12950000.0,14216667.0
Honda,vezel rs sensing,2019,Hybrid,suv,5,,,,,,15200000.0
Honda,vezel rs sensing,2018,Hybrid,suv,5,,,,,14650000.0,
Honda,vezel rs sensing,2017,Hybrid,suv,5,,,,,13112500.0,13081667.0
Honda,vezel rs sensing,2016,Petrol,suv,5,,,,,,12000000.0
Honda,vezel ru3,2014,Hybrid,suv,5,,,,,,10500000.0
Honda,vezel rv5 e-hev x,2025,Petrol,suv,5,,,19750000.0,,,
Honda,vezel rv5 e-hev z,2025,Petrol,suv,5,,,20500000.0,,,
Honda,vezel rv5 x hunt,2025,Petrol,suv,5,,,19750000.0,,,
Honda,vezel rv5 z,2025,Hybrid,suv,5,,,25150000.0,,,
Honda,vezel rv5 z grade,2025,Hybrid,suv,5,,,21450000.0,,,
Honda,vezel x,2024,Hybrid,suv,5,,,19140000.0,,,9950000.0
Honda,vezel x,2023,Hybrid,suv,5,,,19140000.0,,,9950000.0
Honda,vezel x,2022,Hybrid,suv,5,,,19140000.0,,,9950000.0
Honda,vezel x,2014,Hybrid,suv,5,,,19140000.0,,,9950000.0
Honda,vezel x e-hev,2025,Hybrid,suv,5,,,19300000.0,,,
Honda,vezel x garde,2025,Hybrid,suv,5,,,18990000.0,,,
Honda,vezel x grade,2025,Hybrid,suv,5,,,17697143.0,16990000.0,,9670000.0
Honda,vezel x grade,2024,Hybrid,suv,5,,,17697143.0,16990000.0,,9670000.0
Honda,vezel x grade,2023,Petrol,suv,5,,,17000000.0,,,
Honda,vezel x grade,2014,Hybrid,suv,5,,,17697143.0,16990000.0,,9670000.0
Honda,vezel x hunt,2025,Hybrid,suv,5,,,19750000.0,,,
Honda,vezel x hunt,2024,Hybrid,suv,5,,,1950000.0,,,
Honda,vezel x hunt,2022,Hybrid,suv,5,,,,,17500000.0,
Honda,vezel x model,2023,Hybrid,suv,5,,,17500000.0,,,
Honda,vezel x premium,2024,Hybrid,suv,5,,,17995000.0,,,
Honda,vezel x safety,2023,Petrol,suv,5,,,,17650000.0,,
Honda,vezel z,2025,Petrol,suv,5,,,20660000.0,19350000.0,,
Honda,vezel z,2024,Petrol,suv,5,,,20660000.0,19350000.0,,
Honda,vezel z,2023,Hybrid,suv,5,,,18855000.0,,,
Honda,vezel z,2022,Hybrid,suv,5,,,20535429.0,19300000.0,15500000.0,10345000.0
Honda,vezel z,2018,Hybrid,suv,5,,,20535429.0,19300000.0,15500000.0,10345000.0
Honda,vezel z,2015,Hybrid,suv,5,,,,,11600000.0,11065000.0
Honda,vezel z,2014,Hybrid,suv,5,,,20535429.0,19300000.0,15500000.0,10345000.0
Honda,vezel z e-hev,2025,Hybrid,suv,5,,,18500000.0,,,
Honda,vezel z e-hev,2023,Hybrid,suv,5,,,19500000.0,,,
Honda,vezel z grade,2025,Petrol,suv,5,,,21000000.0,,,
Honda,vezel z grade,2024,Petrol,suv,5,,,21500000.0,,,
Honda,vezel z grade,2023,Hybrid,suv,5,,,20725714.0,20550000.0,,
Honda,vezel z grade,2017,Hybrid,suv,5,,,20313396.0,18937500.0,,10980000.0
Honda,vezel z grade,2016,Hybrid,suv,5,,,20313396.0,18937500.0,,10980000.0
Honda,vezel z grade,2015,Hybrid,suv,5,,,20313396.0,18937500.0,,10980000.0
Honda,vezel z grade,2014,Petrol,suv,5,,,20455000.0,,,10500000.0
Honda,vezel z grade premium,2025,Hybrid,suv,5,,,21116667.0,,,
Honda,vezel z grade premium,2024,Hybrid,suv,5,,,21116667.0,,,
Honda,vezel z grade safety,2024,Petrol,suv,5,,,20200000.0,,,
Honda,vezel z ivory,2016,Hybrid,suv,5,,,,,11770000.0,
Honda,vezel z mugen,2024,Hybrid,suv,5,,,19900000.0,,,
Honda,vezel z navi-package,2025,Hybrid,suv,5,,,21000000.0,,,
Honda,vezel z navi-premium,2025,Hybrid,suv,5,,,21000000.0,,,
Honda,vezel z play,2025,Hybrid,suv,5,,,24250000.0,,,
Honda,vezel z play,2024,Hybrid,suv,5,,,24000000.0,,,
Honda,vezel z play,2023,Hybrid,suv,5,,,19900000.0,,,
Honda,vezel z play premium,2025,Hybrid,suv,5,,,23500000.0,,,
Honda,vezel z play premium,2023,Hybrid,suv,5,,,21850000.0,,,
Honda,vezel z play sunroof,2025,Hybrid,suv,5,,,24000000.0,,,
Honda,vezel z play sunroof,2024,Hybrid,suv,5,,,24850000.0,,,
Honda,vezel z playw,2025,Hybrid,suv,5,,,24875000.0,,,
Honda,vezel z premium,2025,Petrol,suv,5,,,21725000.0,,,
Honda,vezel z premium,2024,Hybrid,suv,5,,,21450000.0,,,
Honda,vezel z premium,2023,Hybrid,suv,5,,,20500000.0,,,
Honda,vezel z premium,2022,Hybrid,suv,5,,,21059355.0,20072500.0,,
Honda,vezel z premium grade,2024,Hybrid,suv,5,,,20300000.0,,,
Honda,vezel z primium,2023,Hybrid,suv,5,,,20700000.0,,,
Honda,vezel z sensing,2018,Hybrid,suv,5,,,,,14300000.0,
Honda,wr-v z,2025,Petrol,suv,5,,,16000000.0,,,
Honda,zr-v z,2024,Petrol,suv,,,,23333333.0,,,
Honda,zr-v z premium,2023,Petrol,suv,,,,24500000.0,,,
Hyundai,accent,2012,Diesel,sedan/hatchback,5,,,,,,7300000.0
Hyundai,accent,2004,Petrol,sedan/hatchback,5,,,,,,2645000.0
Hyundai,accent,2003,Petrol,sedan/hatchback,5,,,,,,2645000.0
Hyundai,accent,2002,Petrol,sedan/hatchback,5,,,,,,2645000.0
Hyundai,accent,2001,Petrol,sedan/hatchback,5,,,,,,2645000.0
Hyundai,accent,2000,Petrol,sedan/hatchback,5,,,,,,2645000.0
Hyundai,creta,2025,Petrol,suv,5,,,19800000.0,,,
Hyundai,elantra,2011,Petrol,sedan,5,,,,,,7600000.0
Hyundai,eon,2016,Petrol,hatchback,5,,,,,4482500.0,4600000.0
Hyundai,eon,2015,Petrol,hatchback,5,,,,,4482500.0,4600000.0
Hyundai,eon,2014,Petrol,hatchback,5,,,,,4482500.0,4600000.0
Hyundai,eon magna plus,2017,Petrol,hatchback,5,,,,,4475000.0,
Hyundai,eon magna plus,2015,Petrol,hatchback,5,,,,,3750000.0,
Hyundai,grand i10,2025,Petrol,hatchback,5,,,9440000.0,,6290000.0,
Hyundai,grand i10,2024,Petrol,hatchback,5,,,9440000.0,,6290000.0,
Hyundai,grand i10,2018,Petrol,hatchback,5,,,9440000.0,,6290000.0,
Hyundai,grand i10,2016,Petrol,hatchback,5,,,9440000.0,,6290000.0,
Hyundai,ioniq,2020,Hybrid,hatchback,5,,,,11900000.0,,9850000.0
Hyundai,ioniq,2017,Petrol,hatchback,5,,,,,,9750000.0
Hyundai,kona ev,2020,Electric,suv,5,,,,,13500000.0,
Hyundai,santa fe,2016,Diesel,suv,7,,,,,13800000.0,12542857.0
Hyundai,santa fe,2015,Diesel,suv,7,,,,,13800000.0,12542857.0
Hyundai,santa fe,2014,Diesel,suv,7,,,,,13800000.0,12542857.0
Hyundai,santa fe,2013,Diesel,suv,7,,,,,13800000.0,12542857.0
Hyundai,santa fe,2001,Diesel,suv,7,,,,,13800000.0,12542857.0
Hyundai,santa fe 2wd,2003,Petrol,suv,7,,,,,,4199999.0
Hyundai,santa fe 4wd,2010,Diesel,suv,7,,,,,,2200000.0
Hyundai,santa fe calligraphy,2025,Hybrid,suv,7,,,36500000.0,,,
Hyundai,santa fe calligraphy 4wd,2025,Hybrid,suv,7,,,37000000.0,,,
Hyundai,santa fe crd,2013,Diesel,suv,7,,,,,,12900000.0
Hyundai,sonata,2001,Petrol,sedan,5,,,,,,2525000.0
Hyundai,sonata,2000,Petrol,sedan,5,,,,,,2525000.0
Hyundai,terracan,2006,Diesel,suv,5,,,,,,7800000.0
Hyundai,tucson,2014,Diesel,suv,5,,,,,,9530000.0
Hyundai,tucson,2013,Diesel,suv,5,,,,,,9530000.0
Hyundai,tucson,2012,Diesel,suv,5,,,,,,9530000.0
Hyundai,tucson,2011,Petrol,suv,5,,,,,10100000.0,
Hyundai,tucson ix 35,2012,Diesel,suv,5,,,,,,9250000.0
Hyundai,venue,2019,Petrol,suv,5,,,,9475000.0,9450000.0,
Hyundai,venue sx,2019,Petrol,suv,5,,,,,8950000.0,
Isuzu,d-max,2017,Diesel,pickup,5,,,,,,13000000.0
JAC,t9,2025,Diesel,pickup,5,,,17541667.0,,,
JAC,t9 double cab,2025,Diesel,pickup,5,,,17500000.0,,,
JMEV,elight,2025,Electric,sedan/coupe,5,,,16850000.0,,,
Jaecoo,j6 ev,2025,Electric,suv,5,,,26500000.0,,,
Jaecoo,j7 4wd,2025,Petrol,suv,5,,,30000000.0,,,
Jaecoo,j7 phev,2025,Hybrid,suv,5,,,23425000.0,,,
Jaguar,e-pace p 250,2018,Petrol,compact suv,5,,,35500000.0,,,
Jaguar,e-pace r dynamic edition,2018,Petrol,compact suv,5,,,,30000000.0,,
Jaguar,f-pace r dynamic diesal,2017,Diesel,suv,5,,,,35900000.0,,
Jaguar,f-pace r-line,2017,Diesel,suv,5,,,46000000.0,,,
Jaguar,xf,2013,Diesel,sedan,5,,,,,16000000.0,17500000.0
Jeep,wrangler,2016,Diesel,suv,4,,,,,43000000.0,38000000.0
Jeep,wrangler,2015,Diesel,suv,4,,,,,43000000.0,38000000.0
Jeep,wrangler,2013,Diesel,suv,4,,,,,,39500000.0
Jeep,wrangler gladiator,2023,Petrol,pickup,5,,,46500000.0,,,
Jeep,wrangler rubicon,2024,Petrol,suv,5,,,59545000.0,52500000.0,52500000.0,62000000.0
Jeep,wrangler rubicon,2018,Petrol,suv,5,,,59545000.0,52500000.0,52500000.0,62000000.0
Jeep,wrangler rubicon hardtop,2018,Petrol,suv,5,,,54990000.0,,,
Jeep,wrangler rubicon jl,2018,Petrol,suv,5,,,,,55000000.0,
Jeep,wrangler sports,2015,Diesel,suv,4,,,,,,39500000.0
Kia,carens clavis,2025,Petrol,muv,7,,,20975000.0,,,
Kia,carnival,2015,Diesel,muv,7,,,,,,20500000.0
Kia,carnival grand,2015,Diesel,muv,7,,,,,,17000000.0
Kia,cerato,2011,Petrol,sedan/hatchback,5,,,,,7000000.0,
Kia,ev5,2024,Electric,uv,5,,,34500000.0,,,
Kia,jeep caren,2004,Petrol,muv,7,,,,,,3600000.0
Kia,picanto,2019,Petrol,hatchback,5,,,6350000.0,6603000.0,6345000.0,5900000.0
Kia,picanto,2017,Petrol,hatchback,5,,,6350000.0,6603000.0,6345000.0,5900000.0
