Manufacturer,Model,Year,Fuel Type,Body Type,Seating Capacity,Ground Clearance (range),Body Type 1 (sedan),Body Type 2 (hatchback),Body Type 3 (suv),Body Type 4 (mpv),Body Type 5 (pickup),Body Type 6 (coupe),Body Type 7 (convertible),Body Type 8 (wagon),Body Type 9 (van),Body Type 10 (crossover),Body Type 11 (kei / microvan),Body Type 12 (roadster),Body Type 13 (other),Body Type 14 (liftback),Body Type 15 (mpv / minivan),City/Urban,Suburban/Normal,Mid Off-Road,Off-Road/Hilly Terrain,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Toyota,c-hr ngx10 eagles eye,2019,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,15850000.0,
Toyota,c-hr ngx10 gt,2018,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,14875000.0,14875000.0
Toyota,c-hr ngx10 gt,2023,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18790000.0,,,
Toyota,c-hr ngx50,2017,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,14950000.0,13495000.0,
Toyota,c-hr ngx50,2018,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,14500000.0,
Toyota,c-hr ngx50 gt,2017,Petrol,suv/crossover,5,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,14200000.0,
Toyota,camry,2012,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,11950000.0
Toyota,camry,2013,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,16250000.0
Toyota,camry,2014,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,18500000.0,,
Toyota,corolla,2003,Diesel,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5600000.0
Toyota,corolla,2004,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13750000.0,,6566667.0
Toyota,corolla,2005,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13750000.0,,6566667.0
Toyota,corolla,2008,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13750000.0,,6566667.0
Toyota,corolla,2014,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,13750000.0,,6566667.0
Toyota,corolla,2023,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25500000.0,,,
Toyota,corolla,2024,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18790000.0,,,
Toyota,corolla 121,2001,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6466667.0
Toyota,corolla 121,2006,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6466667.0
Toyota,corolla 121 g,2000,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6150000.0
Toyota,corolla 121 g,2002,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6900000.0
Toyota,corolla 121 g,2006,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6750000.0
Toyota,corolla 121 lx,2006,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6900000.0
Toyota,corolla 121 x,2002,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6690000.0
Toyota,corolla 141,2008,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,7091667.0
Toyota,corolla 141 gli,2013,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9290000.0,
Toyota,corolla 141 lx,2008,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,7790000.0
Toyota,corolla 141 xli,2011,Diesel,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,7650000.0
Toyota,corolla cross,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29400000.0,,,
Toyota,corolla cross,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29875000.0,,,
Toyota,corolla cross z,2023,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,,,
Toyota,corolla cross z,2025,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31000000.0,,,
Toyota,corolla g,2024,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18600000.0,,,
Toyota,corolla nze 121,2003,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6475000.0
Toyota,corolla nze 121,2004,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6475000.0
Toyota,corolla sport gz,2022,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16950000.0,,,
Toyota,corolla wxb,2022,Petrol,wagon / station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18862500.0,17950000.0,,
Toyota,corolla wxb,2023,Petrol,wagon / station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18862500.0,17950000.0,,
Toyota,corolla wxb,2024,Petrol,wagon / station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18862500.0,17950000.0,,
Toyota,crown athlete s,2014,Hybrid,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,29500000.0
Toyota,crown estate z,2025,Hybrid,wagon/station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,59990000.0,,,
Toyota,crown majesta,2007,Petrol,sedan,5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,15000000.0
Toyota,crown sport z,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62500000.0,,,
Toyota,esquire,2015,Hybrid,mpv / minivan,7,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,,,,21000000.0
Toyota,fielder,2023,Hybrid,station wagon,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13700000.0,,,
Toyota,fortuner,2006,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,26500000.0,15200000.0
Toyota,fortuner,2012,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,23988750.0
Toyota,fortuner,2013,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,23988750.0
Toyota,fortuner,2014,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,26500000.0,15200000.0
Toyota,fortuner,2016,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,26500000.0,15200000.0
Toyota,fortuner,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,23988750.0
Toyota,harrier,2011,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,13000000.0
Toyota,harrier,2014,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,19500000.0,23950000.0
Toyota,harrier,2015,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,19500000.0,23950000.0
Toyota,harrier,2017,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,31000000.0,,
Toyota,harrier,2019,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,34900000.0,,
Toyota,harrier 240,2004,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,10500000.0
Toyota,harrier advance premium,2014,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,21400000.0
Toyota,harrier advance premium,2015,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,27500000.0,
Toyota,harrier elegance,2017,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,25400000.0,23290000.0
Toyota,harrier g,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31250000.0,,,
Toyota,harrier premium,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42850000.0,,,
Toyota,harrier z,2023,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42000000.0,,,
Toyota,harrier z,2024,Petrol,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38600000.0,,,
Toyota,harrier z,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49000000.0,,,
Toyota,hilux,2004,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2006,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2007,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2008,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2009,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2010,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2011,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2016,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2017,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2018,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2019,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26400000.0,,19500000.0,14053333.0
Toyota,hilux 166,2005,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12000000.0
Toyota,hilux 3l,2011,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,11950000.0
Toyota,hilux 3l,2017,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,19890000.0
Toyota,hilux 3l 1kd,2008,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12200000.0
Toyota,hilux b5 rocco,2020,Petrol,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,24250000.0,,
Toyota,hilux b5 rocco,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28900000.0,,,
Toyota,hilux champ,2012,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,16900000.0
Toyota,hilux champ,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128500000.0,,,
Toyota,hilux gr sport,2019,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29506129.0,26600000.0,21000000.0,
Toyota,hilux gr sport,2022,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29506129.0,26600000.0,21000000.0,
Toyota,hilux gr sport,2023,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29280909.0,,,
Toyota,hilux gr sport,2024,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23500000.0,,,
Toyota,hilux gr sport,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29280909.0,,,
Toyota,hilux invisible,2008,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12900000.0,12900000.0
Toyota,hilux revo,2016,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,18950000.0
Toyota,hilux revo,2017,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26558333.0,,,20675000.0
Toyota,hilux revo,2018,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26558333.0,,,20675000.0
Toyota,hilux revo,2019,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26558333.0,,,20675000.0
Toyota,hilux revo,2024,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27366667.0,,,
Toyota,hilux revo,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27500000.0,,,
Toyota,hilux revo gr sport,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33500000.0,,,
Toyota,hilux revo modellist,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27650000.0,,,
Toyota,hilux revo modellista,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28000000.0,,,
Toyota,hilux revolution,2016,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,21500000.0
Toyota,hilux revolution,2017,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,21500000.0
Toyota,hilux rocco,2018,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29149167.0,,22150000.0,
Toyota,hilux rocco,2019,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28570000.0,,,23200000.0
Toyota,hilux rocco,2024,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29149167.0,,22150000.0,
Toyota,hilux rocco,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28570000.0,,,23200000.0
Toyota,hilux rocco b5,2020,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,24950000.0,
Toyota,hilux rocco b5,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28900000.0,,,
Toyota,hilux rocco gr sport,2020,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,25500000.0,
Toyota,hilux rocco gr sport,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28500000.0,,,
Toyota,hilux rocco modelista,2025,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29575000.0,,,
Toyota,hilux smart cab,2005,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8050000.0
Toyota,hilux smart cab,2010,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,8050000.0
Toyota,hilux surf jeep 1kz 4wd,2008,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,9750000.0
Toyota,hilux thailand,2011,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,14450000.0
Toyota,hilux v grade,2019,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23000000.0,,
Toyota,hilux v grade,2020,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23000000.0,,
Toyota,hilux vigo,2006,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12000000.0,12260000.0
Toyota,hilux vigo,2007,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12000000.0,12260000.0
Toyota,hilux vigo,2008,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12000000.0,12260000.0
Toyota,hilux vigo,2009,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9900000.0,
Toyota,hilux vigo,2010,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12000000.0,12260000.0
Toyota,hilux vigo,2014,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,12000000.0,12260000.0
Toyota,hilux vigo g grade,2006,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,12400000.0
Toyota,hilux z,2023,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,23200000.0,,
Toyota,hilux z gr sport,2023,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24850000.0,25333333.0,,
Toyota,hilux z gr sport,2024,Diesel,pickup,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24850000.0,25333333.0,,
Toyota,hyryder,2025,Hybrid,suv,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17500000.0,,,
Toyota,ist,2002,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6658333.0
Toyota,ist,2003,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6658333.0
Toyota,ist,2007,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,6658333.0
Toyota,ist,2008,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,7700000.0
Toyota,ist fl,2003,Petrol,hatchback,5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,5590000.0
Toyota,land cruiser 300,2024,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112500000.0,,,
Toyota,land cruiser 300 zx,2024,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109500000.0,,,
Toyota,land cruiser 79,2018,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,29500000.0,
Toyota,land cruiser 79 v8,2018,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,38500000.0,
Toyota,land cruiser prado,2002,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58250000.0,,,15900000.0
Toyota,land cruiser prado,2003,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58250000.0,,,15900000.0
Toyota,land cruiser prado,2005,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2007,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2011,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2012,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2013,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2015,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2018,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2022,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,56950000.0,,
Toyota,land cruiser prado,2023,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58250000.0,,,15900000.0
Toyota,land cruiser prado,2024,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85500000.0,55000000.0,45208333.0,28448750.0
Toyota,land cruiser prado,2025,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68000000.0,,,
Toyota,land cruiser prado 120,2004,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,16500000.0,17175000.0
Toyota,land cruiser prado 120,2007,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,16500000.0,17175000.0
Toyota,land cruiser prado 120 5l,2007,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,17350000.0
Toyota,land cruiser prado 120 gx,2007,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,18000000.0
Toyota,land cruiser prado 150,2010,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61000000.0,,42500000.0,34400000.0
Toyota,land cruiser prado 150,2013,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,58500000.0,38287500.0
Toyota,land cruiser prado 150,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,58500000.0,38287500.0
Toyota,land cruiser prado 150,2015,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61000000.0,,42500000.0,34400000.0
Toyota,land cruiser prado 150,2016,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61000000.0,,42500000.0,34400000.0
Toyota,land cruiser prado 150,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,58500000.0,38287500.0
Toyota,land cruiser prado 150,2023,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61000000.0,,42500000.0,34400000.0
Toyota,land cruiser prado 150 tx,2009,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,44000000.0,29200000.0
Toyota,land cruiser prado 150 tx,2012,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,44000000.0,29200000.0
Toyota,land cruiser prado 150 tx,2015,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59500000.0,41000000.0,,
Toyota,land cruiser prado 150 tx,2016,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,44000000.0,29200000.0
Toyota,land cruiser prado 150 tx,2023,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59500000.0,41000000.0,,
Toyota,land cruiser prado 150 vx,2017,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,47500000.0,
Toyota,land cruiser prado 250,2024,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66050000.0,,,
Toyota,land cruiser prado 250,2025,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66050000.0,,,
Toyota,land cruiser prado 250 vx,2024,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64321429.0,,,
Toyota,land cruiser prado 250 vx,2025,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64321429.0,,,
Toyota,land cruiser prado 250 zx,2024,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82783333.0,,,
Toyota,land cruiser prado 250 zx,2025,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82783333.0,,,
Toyota,land cruiser prado 6,2015,Petrol,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,43700000.0,
Toyota,land cruiser prado 76 4.2 1hz,2014,Diesel,suv,7,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,48500000.0
