Manufacturer,Model,Year,Condition,Fuel Type,Price,Mileage,Average Price (0-20k km),Average Price (20k-50k km),Average Price (50k-100k km),Average Price (100k+ km)
Toyota,Yaris Ativ Sport,2025.0,,Petrol,13700000,0,13700000,,,
Toyota,Yaris Ativ/ Night Shade Ed,2025.0,,Petrol,18000000,0,18000000,,,
Toyota,Yaris Ative Night Shade,2025.0,,Petrol,17350000,8,17350000,,,
Toyota,Yaris Cross Premium Luxury,2025.0,,Petrol,22000000,0,22000000,,,
Toyota,Yaris Cross With Bodykit,2025.0,,Petrol,22700000,0,22700000,,,
Toyota,Yaris G Grade,2025.0,,Petrol,12500000,0,11713462,10991667,,
Toyota,Yaris Hatchback,2025.0,,Petrol,10350000,0,10350000,,,
Toyota,Yaris Night Shade,2025.0,,Petrol,15900000,0,15900000,,,
Toyota,Yaris Premium Luxury,2025.0,,Petrol,17800000,0,17833333,,,
Toyota,Yaris X,2025.0,,Petrol,11625000,40,10989583,9800000,,
Toyota,Yaris X Grade,2025.0,,Petrol,11590000,0,10891667,10225000,,
Toyota,Yaris X SAFTY SMART EDITIO,2025.0,,Petrol,11850000,900,11850000,,,
Toyota,Yaris X-GRADE,2025.0,,Petrol,12500000,0,12500000,,,
Toyota,Yaris brand,2025.0,new,Petrol,17400000,0,17400000,,,
Toyota,Yaris cross,2025.0,,Petrol,22450000,0,20916667,,,
Toyota,Aqua GR SPORT 4WAY Camera,2024.0,,Petrol,16975000,16553,16975000,,,
Toyota,Axio COROLLA 1.5L,2024.0,,Petrol,17150000,2000,17150000,,,
Toyota,Axio Corolla 1.5L,2024.0,,Petrol,16950000,102,16950000,,,
Toyota,Corolla 1.5L Sedan,2024.0,,Petrol,18790000,102,18790000,,,
Toyota,Corolla Cross,2024.0,,Petrol,29400000,4500,29400000,,,
Toyota,Corolla G GRADE,2024.0,,Petrol,18600000,7000,18600000,,,
Toyota,Corolla WXB,2024.0,,Petrol,19800000,0,18862500,17950000,,
Toyota,Corolla WXB Highest Grade,2024.0,,Petrol,19850000,10000,19850000,,,
Toyota,Corolla WXB Safety,2024.0,,Petrol,19500000,5000,19500000,,,
Toyota,Harrier G Grade,2024.0,,Petrol,31300000,6400,31250000,,,
Toyota,Harrier Premium Highest Spec,2024.0,,Petrol,42850000,0,42850000,,,
Toyota,Harrier Z - Leather Package,2024.0,,Petrol,38800000,4200,38525000,,,
Toyota,Harrier Z LEATHER PACKAGE,2024.0,,Petrol,42790000,5000,42790000,,,
Toyota,Harrier Z Leather Package,2024.0,,Petrol,43800000,1500,41160000,,,
Toyota,Harrier Z Leather Pkg,2024.0,,Petrol,42500000,8000,42500000,,,
Toyota,Harrier Z Leather Premium,2024.0,,Petrol,41500000,11035,41500000,,,
Toyota,Harrier Z Premium leather,2024.0,,Petrol,42800000,4000,42800000,,,
Toyota,Land Cruiser 300 Zx,2024.0,,Petrol,108000000,32,108000000,,,
Toyota,Land Cruiser Prado 1st Edition,2024.0,,Petrol,69000000,0,69000000,,,
Toyota,Land Cruiser Prado 250,2024.0,,Petrol,66150000,0,66050000,,,
Toyota,Land Cruiser Prado 250 1st Edition,2024.0,,Petrol,67000000,0,66750000,,,
Toyota,Land Cruiser Prado 250 1st Edition LTD,2024.0,,Petrol,68500000,235,68500000,,,
Toyota,Land Cruiser Prado 250 Edition,2024.0,,Petrol,65500000,0,66581250,,,
Toyota,Land Cruiser Prado 250 FE,2024.0,,Petrol,68000000,90,68000000,,,
Toyota,Land Cruiser Prado 250 VX,2024.0,,Petrol,64000000,5000,63361111,,,
Toyota,Land Cruiser Prado 250 VX 1ST EDITION,2024.0,,Petrol,69000000,10,69000000,,,
Toyota,Land Cruiser Prado 250 VX 1st edition,2024.0,,Petrol,60000000,10,60000000,,,
Toyota,Land Cruiser Prado 250 VX BRAND,2024.0,NEW,Petrol,62990000,0,62990000,,,
Toyota,Land Cruiser Prado 250 VX Brand,2024.0,New,Petrol,66650000,1000,65300000,,,
Toyota,Land Cruiser Prado 250 VX Edition,2024.0,,Petrol,65850000,3000,65850000,,,
Toyota,Land Cruiser Prado 250 VX FULLY LOADED,2024.0,,Petrol,68500000,180,68500000,,,
Toyota,Land Cruiser Prado 250 vx,2024.0,,Petrol,64050000,0,64050000,,,
Toyota,Land Cruiser Prado LC 250,2024.0,,Petrol,63500000,0,63500000,,,
Toyota,Land Cruiser Prado LC 250 EDITION,2024.0,,Petrol,67000000,2000,67000000,,,
Toyota,Land Cruiser Prado LC 250 Edition,2024.0,,Petrol,67000000,0,67000000,,,
Toyota,Land Cruiser Prado LC250 - VX,2024.0,,Petrol,62800000,0,62800000,,,
Toyota,Land Cruiser Prado LC250 Edition,2024.0,,Petrol,67900000,0,67900000,,,
Toyota,Land Cruiser Prado LC250 VX 1ST EDITION,2024.0,,Petrol,67800000,344,67800000,,,
Toyota,Land Cruiser Prado LC250 VX 1ST Edition,2024.0,,Petrol,64500000,18000,64500000,,,
Toyota,Land Cruiser Prado LC250 VX BRAND,2024.0,NEW,Petrol,65990000,250,65990000,,,
Toyota,Land Cruiser Prado LC250 VX FULLYLOADED,2024.0,,Petrol,65350000,0,65350000,,,
Toyota,Land Cruiser Prado Lc 250 Edition,2024.0,,Petrol,68500000,999,68500000,,,
Toyota,Land Cruiser Prado TRJ 250 VX,2024.0,,Petrol,64500000,1100,64500000,,,
Toyota,Land Cruiser Prado TRJ LC250 VX Edition,2024.0,,Petrol,64500000,989,64500000,,,
Toyota,Land Cruiser Prado TRJ150 TXL PACKAGE,2024.0,,Petrol,59500000,3000,59500000,,,
Toyota,Land Cruiser Prado TRJ250,2024.0,,Petrol,64000000,0,63233333,,,
Toyota,Land Cruiser Prado TRJ250 Sqare Lights,2024.0,,Petrol,65500000,0,65500000,,,
Toyota,Land Cruiser Prado TRJ250 VX LIMITED,2024.0,,Petrol,63500000,0,63500000,,,
Toyota,Land Cruiser Prado VX,2024.0,,Petrol,67500000,0,64833333,,,
Toyota,Land Cruiser Prado Vx250,2024.0,,Petrol,60000000,0,60000000,,,
Toyota,Land Cruiser Sahara 300 ZX Modelista,2024.0,,Petrol,95000000,0,95000000,,,
Toyota,Land Cruiser Sahara LC 300,2024.0,,Petrol,102500000,9,100700000,,,
Toyota,Land Cruiser Sahara LC 300 VX,2024.0,,Petrol,99500000,1000,99500000,,,
Toyota,Land Cruiser Sahara LC 300 ZX,2024.0,,Petrol,101500000,1050,107500000,,,
Toyota,Land Cruiser Sahara LC300 LIMITED,2024.0,,Petrol,101500000,4000,101500000,,,
Toyota,Land Cruiser Sahara LC300 ZX,2024.0,,Petrol,99500000,1200,99748750,,,
Toyota,Land Cruiser Sahara LC300 ZX MODELISTA,2024.0,,Petrol,100000000,1000,100000000,,,
Toyota,Land Cruiser Sahara LC300 ZX V6,2024.0,,Petrol,91000000,100,96833333,,,
Toyota,Land Cruiser Sahara ZX,2024.0,,Petrol,91500000,5000,92625000,,,41000000
Toyota,Land Cruiser Sahara ZX LC 300,2024.0,,Petrol,98500000,0,98500000,,,
Toyota,Land Cruiser Sahara ZX LIMITED V6,2024.0,,Petrol,102450000,200,102450000,,,
Toyota,Passo safety,2024.0,,Petrol,8900000,77000,,,8900000,
Toyota,Pixis,2024.0,,Petrol,7400000,9500,8075000,6595000,,
Toyota,Raize,2024.0,,Petrol,14575000,18900,12949000,13430000,11600000,
Toyota,Raize 1.2L Z Grade,2024.0,,Petrol,14880000,13000,14880000,,,
Toyota,Raize 1000cc Z Grade,2024.0,,Petrol,14290000,16000,14290000,,,
Toyota,Raize 1200 CC Fully,2024.0,,Petrol,15200000,2500,15200000,,,
Toyota,Raize 1200CC,2024.0,,Petrol,14750000,7500,14750000,,,
Toyota,Raize 2024-Z Grade,2024.0,,Petrol,14900000,0,14900000,,,
Toyota,Raize BLACK TOP Z JAPAN,2024.0,,Petrol,14890000,19250,14890000,,,
Toyota,Raize Cross Z Premium Pack,2024.0,,Petrol,19000000,8335,19000000,,,
Toyota,Raize Direct Import,2024.0,,Petrol,11000000,50,11000000,,,
Toyota,Raize G,2024.0,,Petrol,14500000,18000,13875000,12375000,,
Toyota,Raize G GRADE,2024.0,,Petrol,14000000,25000,14200000,14000000,,
Toyota,Raize G GREAD,2024.0,,Petrol,13600000,5230,13600000,,,
Toyota,Raize G Grade Safety Unreg,2024.0,,Petrol,13575000,15500,13575000,,,
Toyota,Raize G grade,2024.0,,Petrol,13700000,23000,,13700000,,
Toyota,Raize X GRADE,2024.0,,Petrol,12990000,1400,12990000,,,
Toyota,Raize X Safety Package,2024.0,,Petrol,13600000,4500,13600000,,,
Toyota,Raize Z,2024.0,,Petrol,13900000,39000,15166667,13900000,12200000,
Toyota,Raize Z 1.2L,2024.0,,Petrol,14900000,8000,14900000,,,
Toyota,Raize Z 1.2L 4way C,2024.0,,Petrol,14250000,15000,14250000,,,
Toyota,Raize Z 1200CC,2024.0,,Petrol,15900000,6000,15187500,,,
Toyota,Raize Z 1200cc,2024.0,,Petrol,16250000,0,15265000,15200000,,
Toyota,Raize Z 1200cc 2WD,2024.0,,Petrol,14790000,25000,,14790000,,
Toyota,Raize Z Black Top 4Way Cam,2024.0,,Petrol,14850000,7000,14850000,,,
Toyota,Raize Z Blacktop 4 Way,2024.0,,Petrol,14450000,13000,14450000,,,
Toyota,Raize Z GRADE,2024.0,,Petrol,14850000,13400,12533125,0,,
Toyota,Raize Z GRADE 1.2CC,2024.0,,Petrol,14550000,0,14550000,,,
Toyota,Raize Z GRADE 1.2L JAPAN,2024.0,,Petrol,16650000,665,16143333,,,
Toyota,Raize Z GRADE 1000CC 4WD,2024.0,,Petrol,14890000,5000,14890000,,,
Toyota,Raize Z GRADE 1200,2024.0,,Petrol,14600000,15000,14600000,,,
Toyota,Raize Z GRADE 1200CC JAPAN,2024.0,,Petrol,16590000,7480,16696667,,,
Toyota,Raize Z Grade,2024.0,,Petrol,13750000,13000,14595238,14250000,13075000,
Toyota,Raize Z Grade 1.2L,2024.0,,Petrol,16275000,1000,16275000,,,
Toyota,Raize Z Grade 1200cc Petrl,2024.0,,Petrol,15500000,4200,15500000,,,
Toyota,Raize Z Grade 4WD,2024.0,,Petrol,14200000,14000,14200000,,,
Toyota,Raize Z Grade U/R,2024.0,,Petrol,12900000,3000,12900000,,,
Toyota,Raize Z HIGHEST GREAD,2024.0,,Petrol,13900000,4321,13900000,,,
Toyota,Raize Z Highest Grade,2024.0,,Petrol,14900000,10000,15150000,,,
Toyota,Raize Z Modalista,2024.0,,Petrol,14350000,9750,14350000,,,
Toyota,Raize Z Non,2024.0,,Petrol,15800000,200,15800000,,,
Toyota,Raize Z Package,2024.0,,Petrol,14200000,11800,14200000,,,
Toyota,Raize Z Premium,2024.0,,Petrol,14750000,14000,15975000,,,
Toyota,Raize Z Premium Redline+,2024.0,,Petrol,14750000,13000,14750000,,,
Toyota,Raize Z Red Premium,2024.0,,Petrol,16890000,50,16890000,,,
Toyota,Raize Z grade Highst pack,2024.0,,Petrol,13890000,12300,13890000,,,
Toyota,Raize Z great,2024.0,,Petrol,14950000,15241,14950000,14950000,,
Toyota,Raize Z premium Grede 1200,2024.0,,Petrol,15300000,14000,15300000,,,
Toyota,Roomy,2024.0,,Petrol,9000000,5000,11266667,10055000,9296667,8000000
Toyota,Roomy CUSTOM G BRAND,2024.0,NEW,Petrol,12690000,100,11945000,,,
Toyota,Roomy Custm G Navi Premium,2024.0,,Petrol,11895000,20000,11895000,11895000,,
Toyota,Roomy Custom G,2024.0,,Petrol,12550000,7000,11531923,11746000,,
Toyota,Roomy Custom G Limited,2024.0,,Petrol,11495000,11000,11495000,,,
Toyota,Roomy Custom GT,2024.0,,Petrol,12500000,6000,13320000,12526000,,
Toyota,Roomy G,2024.0,,Petrol,10550000,23000,10881250,10433333,10450000,
Toyota,Roomy G CUSTOM,2024.0,,Petrol,12850000,2000,12850000,,,
Toyota,Roomy G Custom,2024.0,,Petrol,12850000,1500,12850000,,,
Toyota,Roomy G Custom Unregistere,2024.0,,Petrol,10250000,4000,10250000,,,
Toyota,Roomy G GRADE,2024.0,,Petrol,12350000,4500,11775000,,,
Toyota,Roomy G Safety Single Side,2024.0,,Petrol,11050000,290,11050000,,,
Toyota,Roomy GS CUSTOM,2024.0,,Petrol,11650000,213,11650000,,,
Toyota,Roomy GT,2024.0,,Petrol,12950000,400,12683333,,,
Toyota,Roomy Gt,2024.0,,Petrol,13850000,5000,13850000,,,
Toyota,Roomy Silver,2024.0,,Petrol,11450000,17000,11450000,,,
Toyota,Supra MK5,2024.0,,Petrol,55000000,8000,55000000,,,
Toyota,Taisor Urban Cruiser,2024.0,,Petrol,12850000,20,12716667,,,
Toyota,Vellfire ALL,2024.0,NEW,Petrol,65000000,0,65000000,,,
Toyota,Voxy SZ,2024.0,,Petrol,33350000,0,33350000,,,
Toyota,Yaris 2025,2024.0,,Petrol,10700000,6400,10700000,,,
Toyota,Yaris Cross,2024.0,,Petrol,19500000,0,19500000,,,
Toyota,Yaris Cross Z 4Way Camera,2024.0,,Petrol,19375000,2000,19375000,,,
Toyota,Yaris Cross Z Model,2024.0,,Petrol,22500000,2800,22500000,,,
Toyota,Yaris G,2024.0,,Petrol,11900000,13000,11900000,11700000,,
Toyota,Yaris G GRADE,2024.0,,Petrol,11590000,9000,11623333,,,
Toyota,Yaris G Grade,2024.0,,Petrol,12500000,4480,11713462,10991667,,
Toyota,Yaris MXPJ10 Z 2 Wheel Dri,2024.0,,Petrol,19395000,6000,19635000,,,
Toyota,Yaris Safty push stat,2024.0,,Petrol,9950000,4253,9950000,,,
Toyota,Yaris X,2024.0,,Petrol,11550000,0,10989583,9800000,,
Toyota,Yaris X Grade,2024.0,,Petrol,10800000,3000,10891667,10225000,,
Toyota,Yaris car,2024.0,,Petrol,10400000,5300,10400000,,,
Toyota,Yaris âXâ Push Start BâNew,2024.0,,Petrol,11350000,0,11350000,,,
Toyota,CHR,2023.0,,Petrol,18900000,7000,18900000,15460000,16016667,12900000
Toyota,CHR GT Bruno Neuro PKG,2023.0,,Petrol,18450000,12000,18450000,,,
Toyota,CHR GT MODE NERO SAFETY+,2023.0,,Petrol,17990000,15000,17990000,,,
Toyota,CHR GT NERO,2023.0,,Petrol,19000000,17600,19000000,,,
Toyota,CHR GT NGX10 NeroEdition,2023.0,,Petrol,18500000,13000,18500000,,,
Toyota,CHR GT NGX10 SAFETY +,2023.0,,Petrol,18790000,5000,18790000,,,
Toyota,CHR GTTurbo Nero safety3,2023.0,,Petrol,18250000,12000,18250000,,,
Toyota,CHR Gr Sport Black,2023.0,,Petrol,20800000,1250,20800000,,,
Toyota,CHR NGX10 GT,2023.0,,Petrol,18250000,15061,18322500,,,
Toyota,CHR NGX10 GT 2 Wheel Dri,2023.0,,Petrol,18690000,15000,18690000,,,
Toyota,CHR NXG -10 GT,2023.0,,Petrol,17990000,11000,17990000,,,
Toyota,Corolla Axio,2023.0,,Petrol,17500000,0,17500000,,,
Toyota,Corolla TOURING G,2023.0,,Petrol,15000000,10000,15000000,,,
Toyota,Corolla WXB,2023.0,,Petrol,18450000,12000,18862500,17950000,,
Toyota,Harrier Z LEATHER MODELISTA,2023.0,,Petrol,42000000,17000,42000000,,,
Toyota,Harrier Z Leather,2023.0,,Petrol,36000000,10000,36000000,,,
Toyota,Harrier Z Leather Package,2023.0,,Petrol,39500000,12000,41160000,,,
Toyota,Land Cruiser Prado,2023.0,,Petrol,57000000,0,58250000,45000000,,15850000
Toyota,Land Cruiser Prado 150,2023.0,,Petrol,61000000,3800,61000000,,42500000,34400000
Toyota,Land Cruiser Prado 150 Elec. Footstep,2023.0,,Petrol,61950000,19000,61950000,,,
Toyota,Land Cruiser Prado 150 TX,2023.0,,Petrol,59500000,15000,59500000,41000000,,
Toyota,Land Cruiser Prado 150 TX LIMITED EDI,2023.0,,Petrol,59800000,13300,59800000,,,
Toyota,Land Cruiser Prado 150 TXL,2023.0,,Petrol,54000000,6000,54000000,,,
Toyota,Land Cruiser Prado Black,2023.0,,Petrol,49800000,9000,49800000,,,
Toyota,Land Cruiser Prado Fullyloarded,2023.0,,Petrol,59500000,5000,59500000,,,
Toyota,Land Cruiser Prado TRJ 150,2023.0,,Petrol,57500000,8500,54750000,,,
Toyota,Land Cruiser Prado TRJ 150 TX,2023.0,,Petrol,57800000,20000,57800000,57800000,42000000,
Toyota,Land Cruiser Prado TRJ150,2023.0,,Petrol,52000000,4000,52000000,,41800000,
Toyota,Land Cruiser Prado TRJ150 TX L,2023.0,,Petrol,56950000,27000,,56950000,,
Toyota,Land Cruiser Prado TRJ150 TX Limited,2023.0,,Petrol,57890000,11000,55945000,,,
Toyota,Land Cruiser Prado TRJ150 TX Limited UN,2023.0,,Petrol,56500000,6000,56500000,,,
Toyota,Land Cruiser Prado TX,2023.0,,Petrol,58500000,23000,,51000000,41000000,28990000
Toyota,Land Cruiser Prado TX 150,2023.0,,Petrol,62000000,13000,62250000,,,
Toyota,Land Cruiser Prado TX L PACKAGE,2023.0,,Petrol,57550000,32145,,57550000,,
Toyota,Land Cruiser Prado TX L package,2023.0,,Petrol,57000000,19521,57000000,,,
Toyota,Land Cruiser Prado TX LIMITED,2023.0,,Petrol,56950000,11000,56950000,,,
Toyota,Land Cruiser Prado TX limited sound sys,2023.0,,Petrol,58500000,12650,58500000,,,
Toyota,Land Cruiser Prado TX-L,2023.0,,Petrol,57500000,15000,57350000,37500000,48800000,39500000
Toyota,Land Cruiser Prado TX-L Live Sounds,2023.0,,Petrol,58000000,12000,57750000,,,
Toyota,Land Cruiser Prado TX-Limited,2023.0,,Petrol,57200000,10000,57200000,,,
Toyota,Land Cruiser Prado TX.L,2023.0,,Petrol,56800000,17000,57250000,,,
Toyota,Land Cruiser Prado TX150,2023.0,,Petrol,56500000,15000,58000000,,,
Toyota,Land Cruiser Prado TXL,2023.0,,Petrol,53600000,8000,53300000,,,
Toyota,Land Cruiser Prado TXL Package,2023.0,,Petrol,58500000,4200,58500000,,,
Toyota,Land Cruiser Prado Trj150 Black Edition,2023.0,,Petrol,54000000,6000,54000000,,,
Toyota,Land Cruiser Prado brand new 150,2023.0,,Petrol,58500000,0,58500000,,,
Toyota,Land Cruiser Sahara LC300 ZX,2023.0,,Petrol,89000000,3000,99748750,,,
Toyota,Land Cruiser Sahara LC300 ZX Modellista,2023.0,,Petrol,99000000,9000,99000000,,,
Toyota,Land Cruiser Sahara VJA300 ZX,2023.0,,Petrol,96500000,1000,96500000,,,
Toyota,Passo,2023.0,,Petrol,8975000,28500,,8975000,7216250,5865000
Toyota,Passo Boon safety,2023.0,,Petrol,8875000,25000,,8875000,,
Toyota,Passo MODA CHARM,2023.0,,Petrol,10250000,7866,10250000,,,
Toyota,Passo Moda,2023.0,,Petrol,9000000,10000,9000000,,,
Toyota,Passo RS moda,2023.0,,Petrol,12250000,4152,12250000,,,
Toyota,Passo Safety,2023.0,,Petrol,8990000,2900,8990000,,7850000,
Toyota,Passo Safety Beige Package,2023.0,,Petrol,8975000,3075,8975000,,,
Toyota,Passo X,2023.0,,Petrol,9500000,13000,9500000,,,
Toyota,Passo X Grade,2023.0,,Petrol,8675000,22000,,8675000,,
Toyota,Passo X L Package,2023.0,,Petrol,9850000,4000,9850000,,,
Toyota,Passo X Limited,2023.0,,Petrol,9500000,16000,9500000,,,
Toyota,Passo XL,2023.0,,Petrol,9200000,0,8850000,,,
Toyota,Passo XL Edition,2023.0,,Petrol,8975000,12400,8975000,,,
Toyota,Passo XL Package,2023.0,,Petrol,8975000,17500,8975000,,,
Toyota,Passo XL package,2023.0,,Petrol,9750000,13254,9700000,,,
Toyota,Passo moda safety,2023.0,,Petrol,9375000,9500,9375000,,,
Toyota,Pixis,2023.0,,Petrol,8750000,18000,8075000,6595000,,
Toyota,Pixis Epoch,2023.0,,Petrol,8300000,11200,8300000,,6360000,
Toyota,Pixis JOY G Pkg,2023.0,,Petrol,8350000,25000,,8350000,,
Toyota,Pixis L GRADE,2023.0,,Petrol,7400000,4500,7400000,,,
Toyota,Raize,2023.0,,Petrol,13000000,22000,12949000,13430000,11600000,
Toyota,Raize - SUBARU REX,2023.0,,Petrol,13850000,14000,13850000,,,
Toyota,Raize 1.2 L Z GRADE,2023.0,,Petrol,15250000,18500,15250000,,,
Toyota,Raize 1.2L Non Pure,2023.0,,Petrol,13795000,18000,13795000,,,
Toyota,Raize 1200CC Z Grade,2023.0,,Petrol,14650000,17000,14650000,,,
Toyota,Raize 1200cc,2023.0,,Petrol,13300000,4,13275000,14125000,,
Toyota,Raize G,2023.0,,Petrol,12975000,28000,13875000,12375000,,
Toyota,Raize G 1.2CC,2023.0,,Petrol,14900000,12000,14900000,,,
Toyota,Raize G 1200 CC,2023.0,,Petrol,14500000,23000,,14500000,,
Toyota,Raize G GRADE,2023.0,,Petrol,14200000,4000,14200000,14000000,,
Toyota,Raize G GRADE 1.2L,2023.0,,Petrol,14490000,10000,14490000,,,
Toyota,Raize G Grade,2023.0,,Petrol,13800000,13000,13350000,,,
Toyota,Raize G Grade Non,2023.0,,Petrol,14200000,11000,14200000,,,
Toyota,Raize G Grade Patrol,2023.0,,Petrol,14050000,23000,,14050000,,
Toyota,Raize G Limited,2023.0,,Petrol,14395000,24000,,14395000,,
Toyota,Raize G Premium,2023.0,,Petrol,13950000,23361,,13950000,,
Toyota,Raize RIze 1200cc,2023.0,,Petrol,16300000,9500,16300000,,,
Toyota,Raize Rocky 4Way Camera,2023.0,,Petrol,12550000,26500,,12550000,,
Toyota,Raize X GRADE,2023.0,,Petrol,12990000,6000,12990000,,,
Toyota,Raize X Safety 1.2,2023.0,,Petrol,14850000,41,14850000,,,
Toyota,Raize X safety edition,2023.0,,Petrol,12950000,17000,12950000,,,
Toyota,Raize Z,2023.0,,Petrol,15750000,0,15166667,13900000,12200000,
Toyota,Raize Z 1.2 Modellista,2023.0,,Petrol,16250000,23000,,16250000,,
Toyota,Raize Z 1.2L Bodykit,2023.0,,Petrol,15300000,6600,15300000,,,
Toyota,Raize Z 1000cc,2023.0,,Petrol,13190000,27104,,13190000,,
Toyota,Raize Z 1000cc 4WD,2023.0,,Petrol,13550000,17805,13550000,,,
Toyota,Raize Z 1200CC,2023.0,,Petrol,14475000,2700,15187500,,,
Toyota,Raize Z 1200cc,2023.0,,Petrol,14800000,5300,15265000,15200000,,
Toyota,Raize Z 4 Way Camera,2023.0,,Petrol,14750000,4000,14750000,,,
Toyota,Raize Z GRADE,2023.0,,Petrol,0,17000,12533125,0,,
Toyota,Raize Z GRADE 1.2L,2023.0,,Petrol,14790000,2500,14790000,,,
Toyota,Raize Z GRADE 1.2L JAPAN,2023.0,,Petrol,15890000,5072,16143333,,,
Toyota,Raize Z GRADE BODY KIT,2023.0,,Petrol,16490000,9300,16490000,,,
Toyota,Raize Z GRADE HIGHEST PACK,2023.0,,Petrol,15400000,12600,15400000,,,
Toyota,Raize Z Grade,2023.0,,Petrol,14200000,53000,14595238,14250000,13075000,
Toyota,Raize Z Grade 1000cc,2023.0,,Petrol,13800000,24000,,13800000,,
Toyota,Raize Z Grade 1200cc,2023.0,,Petrol,14590000,16000,14590000,15200000,,
Toyota,Raize Z grade,2023.0,,Petrol,14350000,2500,14300000,,,
Toyota,Raize z great,2023.0,,Petrol,15350000,5621,15350000,,,
Toyota,Roomy,2023.0,,Petrol,12875000,15000,11266667,10055000,9296667,8000000
Toyota,Roomy CUSTOM GT,2023.0,,Petrol,12190000,19000,12190000,,,
Toyota,Roomy Costom G,2023.0,,Petrol,11750000,21000,,11750000,,
Toyota,Roomy Costom GT,2023.0,,Petrol,11850000,18239,11900000,,,
Toyota,Roomy Coustom G,2023.0,,Petrol,11500000,17286,11500000,,,
Toyota,Roomy Custom G,2023.0,,Petrol,11490000,33000,11531923,11746000,,
Toyota,Roomy Custom GT,2023.0,,Petrol,12500000,22000,13320000,12526000,,
Toyota,Roomy Custom Gt,2023.0,,Petrol,12250000,20000,12250000,11750000,,
Toyota,Roomy Custom-GT (Turbo),2023.0,,Petrol,12600000,12000,12600000,,,
Toyota,Roomy G,2023.0,,Petrol,10950000,18500,10881250,10433333,10450000,
Toyota,Roomy G Custom white,2023.0,,Petrol,12000000,0,12000000,,,
Toyota,Roomy G Dual Power Door,2023.0,,Petrol,9750000,38000,10550000,9750000,,
Toyota,Roomy G GRADE,2023.0,,Petrol,11200000,8000,11775000,,,
Toyota,Roomy G GREAD POWER DOORS,2023.0,,Petrol,10950000,17000,10950000,,,
Toyota,Roomy G Grade,2023.0,,Petrol,10250000,31000,11175000,10225000,,
Toyota,Roomy G Safety,2023.0,,Petrol,11595000,25000,,11595000,,
Toyota,Roomy G custom Safety,2023.0,,Petrol,12550000,12009,12550000,,,
Toyota,Roomy G safety,2023.0,,Petrol,11300000,3146,11300000,,,
Toyota,Roomy GS Custom un/re,2023.0,,Petrol,10800000,11000,10850000,,,
Toyota,Roomy GT,2023.0,,Petrol,12850000,17000,12683333,,,
Toyota,Roomy GT Custom,2023.0,,Petrol,11500000,10000,13313333,11550000,,
Toyota,Roomy GT Custom 4Way,2023.0,,Petrol,11500000,31621,,11500000,,
Toyota,Roomy Gt 4Way Camera,2023.0,,Petrol,12400000,8500,12150000,,,
Toyota,Roomy Safety,2023.0,,Petrol,9975000,16000,9975000,10200000,,
Toyota,Roomy Thor Safety,2023.0,,Petrol,9925000,25000,,9925000,,
Toyota,Roomy Unregister,2023.0,,Petrol,9950000,5137,9950000,9800000,,
Toyota,Roomy X,2023.0,,Petrol,9400000,34800,,10100000,,
Toyota,Roomy X GRADE,2023.0,,Petrol,1050000,16800,1050000,,,
Toyota,Roomy X Grade,2023.0,,Petrol,9490000,8200,9420000,,8975000,
Toyota,Roomy safety,2023.0,,Petrol,9925000,15000,9925000,9925000,,
Toyota,Roomy safety editio,2023.0,,Petrol,10400000,39000,9825000,10400000,,
Toyota,Roomy safety package,2023.0,,Petrol,9975000,16000,9975000,,,
Toyota,Yaris,2023.0,,Petrol,9950000,7500,11101923,10575000,,7074545
Toyota,Yaris G,2023.0,,Petrol,11700000,39000,11900000,11700000,,
Toyota,Yaris G GRADE,2023.0,,Petrol,11990000,1600,11623333,,,
Toyota,Yaris G GRADE LED LIGHT,2023.0,,Petrol,11990000,15000,11990000,,,
Toyota,Yaris G Grade,2023.0,,Petrol,10650000,47309,11713462,10991667,,
Toyota,Yaris G Grade 3,2023.0,,Petrol,11950000,5000,11950000,,,
Toyota,Yaris G Jewela HighestSpec,2023.0,,Petrol,11750000,1000,11750000,,,
Toyota,Yaris G LED,2023.0,,Petrol,11250000,29000,,11250000,,
Toyota,Yaris G LED Premium,2023.0,,Petrol,11750000,21000,,11750000,,
Toyota,Yaris G LED Safety,2023.0,,Petrol,12250000,12263,12250000,,,
Toyota,Yaris G Led Package,2023.0,,Petrol,12575000,1000,12287500,,,
Toyota,Yaris G Premium,2023.0,,Petrol,11290000,14000,11290000,,,
Toyota,Yaris G Safety Push Start,2023.0,,Petrol,11000000,4500,11000000,,,
Toyota,Yaris Push Start,2023.0,,Petrol,10750000,13500,10750000,,,
Toyota,Yaris SPECIAL EDITION G Z,2023.0,,Petrol,11250000,18000,11250000,,,
Toyota,Yaris Safety,2023.0,,Petrol,10850000,44000,,10850000,,
Toyota,Yaris Safety Packag,2023.0,,Petrol,9950000,7500,9950000,,,
Toyota,Yaris X,2023.0,,Petrol,10200000,10000,10989583,9800000,,
Toyota,Yaris X Black Top,2023.0,,Petrol,10875000,18000,10875000,,,
Toyota,Yaris X GRADE PUSH START,2023.0,,Petrol,10390000,10000,10390000,,,
Toyota,Yaris X Grade,2023.0,,Petrol,9750000,25000,10891667,10225000,,
Toyota,Yaris X Grade 4 Way,2023.0,,Petrol,10590000,10000,10590000,,,
