Manufacturer,Model,Year,Condition,Fuel Type,Price
Tata,Indica Xeta GLX,2015,,Petrol,"Rs 2,850,000"
Honda,CRV,2012,,Petrol,"Rs 11,190,000"
Toyota,Wigo,2018,,Petrol,"Rs 6,990,000"
Mazda,Flair,2017,,Petrol,"Rs 7,350,000"
Honda,N-Box,2016,,Petrol,"Rs 7,675,000"
BMW,X1 New Facelift,2020,,Petrol,"Rs 25,500,000"
Peugeot,406 D9,2002,,Petrol,"Rs 3,100,000"
Ford,Ecosport,1993,,Petrol,"Rs 1,300,000"
Toyota,Vitz 8 Airbag,2008,,Petrol,"Rs 5,990,000"
Ford,Ecosport,2015,,Petrol,"Rs 7,700,000"
Honda,N-Box Custom,2016,,Petrol,"Rs 6,950,000"
Toyota,Raize Z 1.2L,2025,,Petrol,"Rs 14,750,000"
Toyota,Premio G - superio,2016,,Petrol,"Rs 15,600,000"
Daihatsu,Hijet WAGON S321V CBJ-2019,2014,,Petrol,"Rs 5,875,000"
Land Rover,Range Evoque Autobiography P460e,2025,,Petrol,"Rs 145,000,000"
Toyota,Pixis X Grade,2015,,Petrol,"Rs 6,000,000"
Nissan,Almera Fully Lorded,2025,,Petrol,"Rs 14,675,000"
Toyota,Prius 3rd Generation,2011,,Petrol,"Rs 9,700,000"
Ford,Laser,1984,,Petrol,"Rs 540,000"
Ford,Raptor Ranger 3.0 Only B/N,2025,,Petrol,"Rs 39,000,000"
BMW,740e M Sport,2017,,Petrol,"Rs 42,500,000"
Kia,Sportage Orange pack,2010,,Petrol,"Rs 9,650,000"
Daihatsu,Boon,2016,,Petrol,"Rs 8,590,001"
Toyota,Yaris X limited safty push,2023,,Petrol,"Rs 9,875,000"
BMW,318i M SPORTS,2018,,Petrol,"Rs 22,500,000"
Jeep,Renegade Limited Edition,2017,,Petrol,"Rs 14,200,000"
Toyota,Yaris G,2022,,Petrol,"Rs 9,749,999"
Toyota,Yaris Cross Z,2025,,Petrol,"Rs 17,600,000"
Jaguar,F-Type Supercharged 3000cc,2016,,Petrol,"Rs 45,000,000"
Toyota,Yaris 1.3,2011,,Petrol,"Rs 7,850,000"
Honda,CRV VTI-L 7 SEATER 2WD,2018,,Petrol,"Rs 18,950,000"
Lexus,LX600 Luxury Edition,2024,,Petrol,"Rs 133,000,000"
Honda,Freed G Plus,2024,,Petrol,"Rs 18,675,000"
Mazda,Familia BJ3P,2003,,Petrol,"Rs 3,990,000"
Toyota,Vitz Edition One,2018,,Petrol,"Rs 8,950,000"
Micro,Privilage,2005,,Petrol,"Rs 1,250,000"
Austin,Standard,1956,,Petrol,"Rs 650,000"
Mitsubishi,Lancer Full Option,1991,,Petrol,"Rs 1,810,000"
Mercedes Benz,C200 AMG RED INTERIOR,2024,,Petrol,"Rs 49,900,000"
Land Rover,Range Evoque Autobiography,2025,,Petrol,"Rs 54,000,000"
Honda,City,2025,,Petrol,"Rs 14,975,000"
Toyota,Prius Alpha,2013,,Petrol,"Rs 10,975,000"
Land Rover,Defender 110 X-Dynamic SE,2025,,Petrol,"Rs 87,500,000"
Nissan,Dayz,2020,,Petrol,"Rs 6,950,000"
Toyota,Premio G SUPERIOR,2019,,Petrol,"Rs 21,790,000"
Toyota,Corolla,2007,,Petrol,"Rs 6,950,000"
Nissan,Sunny Fb 15,1999,,Petrol,"Rs 4,290,000"
Land Rover,Range Autobiography LWB,2025,,Petrol,"Rs 172,500,000"
Honda,Vezel Orange Pack,2015,,Petrol,"Rs 11,350,000"
Jeep,Gladiator Rubicon,2024,,Petrol,"Rs 32,000,000"
Daihatsu,Thor Roomy,2023,,Petrol,"Rs 11,650,000"
Honda,Vezel Z apple player charg,2023,,Petrol,"Rs 19,600,000"
Audi,Q3 Sportsback,2024,,Petrol,"Rs 31,000,000"
Toyota,Corolla 121 X Grade,2000,,Petrol,"Rs 5,875,000"
Suzuki,Hustler J Style II,2023,,Petrol,"Rs 8,290,000"
Toyota,Allion 240,2006,,Petrol,"Rs 8,300,000"
Jeep,Renegade,2018,,Petrol,"Rs 16,450,000"
Toyota,Vitz Safety Push Start,2017,,Petrol,"Rs 8,450,000"
Mitsubishi,eK Wagon,2023,,Petrol,"Rs 7,000,000"
Perodua,Bezza,2019,,Petrol,"Rs 7,500,000"
Honda,Vezel Black Pack,2014,,Petrol,"Rs 12,500,000"
Audi,A8 L,2012,,Petrol,"Rs 25,000,000"
Suzuki,Wagon R FX Safty,2023,,Petrol,"Rs 7,675,000"
Perodua,Viva Elite,2009,,Petrol,"Rs 4,690,000"
BMW,316i,2014,,Petrol,"Rs 16,890,000"
Toyota,Vitz Safety,2005,,Petrol,"Rs 5,550,000"
MG,ZS Full Option,2019,,Petrol,"Rs 10,000,000"
Kia,Sportage Transmission,2012,,Petrol,"Rs 9,500,000"
Suzuki,Wagon R FX Safety Package,2023,,Petrol,"Rs 8,350,000"
Toyota,Yaris Ativ Pr. Luxury,2025,,Petrol,"Rs 16,000,000"
DFSK,Glory 330,2018,,Petrol,"Rs 5,300,000"
Toyota,Yaris X safety,2023,,Petrol,"Rs 9,650,000"
Toyota,Yaris ATIV 1.2 PREMIUM,2025,,Petrol,"Rs 15,390,000"
Toyota,RAV4 Adventure,2025,,Petrol,"Rs 37,000,000"
Nissan,March AK12 Gear,2007,,Petrol,"Rs 4,475,000"
Honda,Fit GD1,2002,,Petrol,"Rs 5,300,000"
Daihatsu,Mira L SAIII,2024,,Petrol,"Rs 6,925,000"
Suzuki,Baleno 1200cc,2016,,Petrol,"Rs 7,750,000"
Toyota,Yaris Ativ Sedan,2025,,Petrol,"Rs 13,800,000"
Toyota,Veloz Premium,2025,,Petrol,"Rs 21,800,000"
Toyota,Carina AT 170,1992,,Petrol,"Rs 2,200,000"
Honda,Step Wagon Voxy 7 Seater,2025,,Petrol,"Rs 24,500,000"
Hyundai,Getz,2003,,Petrol,"Rs 3,600,000"
Mercedes Benz,C180 Avantgarde Limousine,2011,,Petrol,"Rs 13,250,000"
Mitsubishi,Outlander,2008,,Petrol,"Rs 9,200,000"
Suzuki,Wagon R FX White,2023,,Petrol,"Rs 8,000,000"
BMW,X1 S Drive,2016,,Petrol,"Rs 18,600,000"
Toyota,Premio NZT260,2018,,Petrol,"Rs 18,450,000"
Daihatsu,Boon,2017,,Petrol,"Rs 8,590,000"
Toyota,Land Cruiser Prado,2010,,Petrol,"Rs 28,500,000"
Toyota,Prius G Grade,2013,,Petrol,"Rs 11,650,000"
Suzuki,Wagon R FX Grade,2023,,Petrol,"Rs 7,400,000"
Mazda,Familia,1984,,Petrol,"Rs 775,000"
Toyota,Premio G SUPERIOR,2018,,Petrol,"Rs 17,890,000"
Honda,Vezel Z Grade Orange Pack,2014,,Petrol,"Rs 10,800,000"
Nissan,Sunny Trad,1987,,Petrol,"Rs 1,695,000"
Honda,Crossroad,2007,,Petrol,"Rs 8,675,000"
Hyundai,,2000,,Petrol,"Rs 3,550,000"
Suzuki,Alto VXI - AIRBAG CAK-,2015,,Petrol,"Rs 3,985,000"
Mitsubishi,Montero,2001,,Petrol,"Rs 11,900,000"
Mercedes Benz,GLB 180 Premium plus,2024,,Petrol,"Rs 36,000,000"
Daihatsu,Taft G Dark,2024,,Petrol,"Rs 9,495,000"
Proton,Saga,1987,,Petrol,"Rs 470,000"
Daihatsu,Taft G GRADE MOONROOF,2024,,Petrol,"Rs 8,825,000"
Nissan,Sunny Ex Saloon,2000,,Petrol,"Rs 4,350,000"
DFSK,Glory 330,2020,,Petrol,"Rs 6,400,000"
Nissan,Dayz SAFETY LED EDITION,2024,,Petrol,"Rs 8,575,000"
Toyota,Allion,2007,,Petrol,"Rs 9,300,000"
Mercedes Benz,GLB Black,2025,,Petrol,"Rs 46,999,997"
Audi,A8 3.0L TFSI,2012,,Petrol,"Rs 28,500,000"
Hummer,H2 Full Optional,2014,,Petrol,"Rs 100,000,000"
Nissan,Sunny,1991,,Petrol,"Rs 2,750,000"
Nissan,Cedric,1994,,Petrol,"Rs 3,800,000"
Vauxhall,Viva,1970,,Petrol,"Rs 300,000"
Toyota,Harrier Premium,2017,,Petrol,"Rs 28,500,000"
Nissan,Sunny,1978,,Petrol,"Rs 550,000"
Suzuki,Jimny XC Grade,2023,,Petrol,"Rs 10,900,000"
Peugeot,3008 Active,2020,,Petrol,"Rs 17,000,000"
Tata,GenX Nano,2015,,Petrol,"Rs 2,200,000"
Kia,Sportage 4WD,2011,,Petrol,"Rs 10,900,000"
Zotye,Nomad,2011,,Petrol,"Rs 5,335,000"
Mercedes Benz,GLE 400 AMG Premium Plus,2016,,Petrol,"Rs 40,000,000"
Jaguar,F-Type 3L AWD SUPERCHARED,2017,,Petrol,"Rs 52,500,000"
Ford,Ranger Raptor 3L V6,2025,,Petrol,"Rs 38,250,000"
Peugeot,5008 GT Line,2020,,Petrol,"Rs 21,000,000"
Mitsubishi,Outlander PHEV,2013,,Petrol,"Rs 13,500,000"
Nissan,Dayz X 500KM,2023,,Petrol,"Rs 8,300,000"
Mitsubishi,Outlander PHEV,2014,,Petrol,"Rs 12,600,000"
Nissan,March AK 12,2007,,Petrol,"Rs 4,600,000"
Nissan,Patrol 15,1990,,Petrol,"Rs 1,200,000"
Toyota,Land Cruiser Sahara UZJ202 V8 1ST,2009,,Petrol,"Rs 40,000,000"
Lexus,LS600h,2008,,Petrol,"Rs 23,900,000"
Suzuki,Maruti KB_1221,2006,,Petrol,"Rs 2,150,000"
Mercedes Benz,C200,2002,,Petrol,"Rs 6,500,000"
Datsun,B310,1987,,Petrol,"Rs 495,000"
Toyota,Roomy S,2023,,Petrol,"Rs 10,400,000"
Peugeot,2008 GT-Line/StylePack,2020,,Petrol,"Rs 26,500,000"
Toyota,Yaris Ativ/Nightshade,2025,,Petrol,"Rs 17,800,000"
Nissan,Kicks Monarch Orange,2023,,Petrol,"Rs 16,500,000"
Suzuki,Alto 800,2016,,Petrol,"Rs 4,125,000"
Hyundai,Stellar,1986,,Petrol,"Rs 650,000"
Toyota,Carina,1991,,Petrol,"Rs 1,875,000"
Toyota,Harrier,2017,,Petrol,"Rs 25,500,000"
BMW,X5 M Sport Highest Spec,2017,,Petrol,"Rs 35,600,000"
Audi,Q7 40TFSI Premium Plus,2017,,Petrol,"Rs 35,500,000"
Toyota,Raize Z twotone,2024,,Petrol,"Rs 14,500,000"
Perodua,Kenari,2007,,Petrol,"Rs 3,700,000"
Mercedes Benz,E200 Exclusive,2016,,Petrol,"Rs 32,000,000"
Suzuki,A-Star,2010,,Petrol,"Rs 4,625,000"
Subaru,XV,2020,,Petrol,"Rs 18,800,000"
Toyota,IST G Grade,2007,,Petrol,"Rs 7,200,000"
Toyota,Corolla 141,2007,,Petrol,"Rs 7,400,000"
Mercedes Benz,CLA 200 Premium Plus,2024,,Petrol,"Rs 38,700,000"
Mercedes Benz,E200 AMG Cabriolet,2011,,Petrol,"Rs 19,500,000"
Toyota,Passo,2007,,Petrol,"Rs 5,175,000"
Morris,Mini Cooper,1960,,Petrol,"Rs 2,350,000"
Toyota,Belta JDM Model,2008,,Petrol,"Rs 7,290,000"
Toyota,Mark 2 Grande,2000,,Petrol,"Rs 6,900,000"
Toyota,Aqua G Grade,2013,,Petrol,"Rs 7,980,000"
Mazda,Familia,1993,,Petrol,"Rs 1,980,000"
Mitsubishi,Lancer 14,1985,,Petrol,"Rs 975,000"
Peugeot,5008 2019 Fully Loaded,,,Petrol,"Rs 19,000,000"
Toyota,Prius,2011,,Petrol,"Rs 10,500,000"
Toyota,Axio,2006,,Petrol,"Rs 8,350,000"
Mitsubishi,Lancer Flat light,1979,,Petrol,"Rs 890,000"
Austin,Cambridge,1956,,Petrol,"Rs 350,000"
Bajaj,Qute Mini Car,2019,,Petrol,"Rs 1,400,000"
Audi,S4,2012,,Petrol,"Rs 22,800,000"
Suzuki,Swift,2011,,Petrol,"Rs 6,790,000"
Mercedes Benz,E200,2022,,Petrol,"Rs 42,500,000"
Mercedes Benz,E350 AMG Premium +,2017,,Petrol,"Rs 33,800,000"
BMW,523i,1996,,Petrol,"Rs 5,350,000"
Audi,Q7 Quattro,2015,,Petrol,"Rs 31,000,000"
Mercedes Benz,E240,2004,,Petrol,"Rs 8,450,000"
Toyota,Land Cruiser Prado,2017,,Petrol,"Rs 44,500,000"
Nissan,March AK-12,2002,,Petrol,"Rs 4,490,000"
Toyota,Corolla Ke30,1976,,Petrol,"Rs 1,200,000"
Nissan,X-Trail X-trial,2025,,Petrol,"Rs 35,000,000"
Mitsubishi,Delica Mini 2WD,2025,,Petrol,"Rs 11,800,000"
Mazda,3,2014,,Petrol,"Rs 10,750,000"
Audi,A3 S Line,2023,,Petrol,"Rs 25,000,000"
Toyota,Yaris,2012,,Petrol,"Rs 7,900,000"
Land Rover,Range Full 7 Seat,2025,,Petrol,"Rs 172,500,000"
Toyota,RAV4,2021,,Petrol,"Rs 32,500,000"
Daihatsu,Mira L safety,2024,,Petrol,"Rs 7,400,000"
Mitsubishi,Lancer,1995,,Petrol,"Rs 1,300,000"
Toyota,Roomy Customer G Black Top,2022,,Petrol,"Rs 11,950,000"
Toyota,Aqua S,2024,,Petrol,"Rs 12,500,000"
Toyota,Roomy Customer G Grade,2022,,Petrol,"Rs 11,700,000"
Hyundai,Sonata,2004,,Petrol,"Rs 2,750,000"
Honda,CRV LX,2024,,Petrol,"Rs 30,800,000"
Honda,CRV VTi L7,2024,,Petrol,"Rs 33,500,000"
Suzuki,Wagon R PUSH START SAFETY,2024,,Petrol,"Rs 8,290,000"
Suzuki,Alto K-10,2010,,Petrol,"Rs 3,450,000"
Nissan,Bluebird G11 Sylphy,2007,,Petrol,"Rs 7,000,000"
Audi,A3 S-TRONIC 1800 CC,2015,,Petrol,"Rs 16,500,000"
Honda,CRV X7,2024,,Petrol,"Rs 25,400,000"
Nissan,Sunny N16 1.5cc KA-,2001,,Petrol,"Rs 4,575,000"
Toyota,Land Cruiser Prado TRJ150,2023,,Petrol,"Rs 62,000,000"
Suzuki,Wagon R ZX UPGRADE VERSION,2025,,Petrol,"Rs 10,490,000"
Toyota,Corolla DX Wagon,1983,,Petrol,"Rs 975,000"
Nissan,Almera VL High spec,2025,,Petrol,"Rs 14,250,000"
Nissan,Murano Xtrail,2004,,Petrol,"Rs 8,150,000"
Honda,S660,2017,,Petrol,"Rs 7,350,000"
Toyota,Carina,1983,,Petrol,"Rs 1,190,000"
Nissan,Sunny FB 15,2001,,Petrol,"Rs 4,550,000"
Toyota,Vitz KSP90,2010,,Petrol,"Rs 6,400,000"
Mitsubishi,Montero GLS Jeep,2009,,Petrol,"Rs 21,000,000"
Toyota,Allion Full Option,2008,,Petrol,"Rs 9,380,000"
Toyota,Roomy GS Custom,2018,,Petrol,"Rs 9,000,000"
Toyota,Corona Gl,1989,,Petrol,"Rs 1,250,000"
Daihatsu,Rocky,2024,,Petrol,"Rs 14,850,000"
Suzuki,Wagon R FZ Safety,2014,,Petrol,"Rs 6,290,000"
Suzuki,Every Wagon PZ,2023,,Petrol,"Rs 9,400,000"
Mazda,Familia 323,1981,,Petrol,"Rs 370,000"
Honda,Fit GD1,2007,,Petrol,"Rs 5,850,000"
Toyota,Land Cruiser Prado TRJ150 TX Facelifted,2011,,Petrol,"Rs 32,500,000"
Toyota,Vitz KSP 130,2015,,Petrol,"Rs 8,100,000"
Mazda,Familia,1981,,Petrol,"Rs 320,000"
Toyota,Raize Z Package,2025,,Petrol,"Rs 16,690,000"
Suzuki,Maruti,2009,,Petrol,"Rs 2,380,000"
DFSK,Glory 580,2019,,Petrol,"Rs 11,000,000"
DFSK,Glory 580 L,2021,,Petrol,"Rs 9,390,000"
Nissan,Cefiro A33,1996,,Petrol,"Rs 2,300,000"
Suzuki,Wagon R ZT Custom safety B/N,2025,,Petrol,"Rs 9,950,000"
Land Rover,Range Sport P400e HSE,2019,,Petrol,"Rs 62,500,000"
Mini,Countryman,2015,,Petrol,"Rs 14,000,000"
Toyota,Yaris Cross Z 4Way Safety,2024,,Petrol,"Rs 18,400,000"
Mercedes Benz,E200 CGI,2010,,Petrol,"Rs 19,000,000"
Toyota,Roomy Custom G Safety,2023,,Petrol,"Rs 11,695,000"
Toyota,Land Cruiser Prado TRJ 150,2010,,Petrol,"Rs 33,000,000"
Toyota,Land Cruiser Prado TRJ150 TX L Unregist,2023,,Petrol,"Rs 56,500,000"
Suzuki,Spacia Xs Custom,2023,,Petrol,"Rs 11,000,000"
Daihatsu,Taft G grade Moon Roof BN,2024,,Petrol,"Rs 8,475,000"
Daihatsu,Taft G Moon Roof BrandNew,2024,,Petrol,"Rs 8,750,000"
Lexus,LBX Relax 1.5,2024,,Petrol,"Rs 27,250,000"
Audi,A1 Sportback TFSi 1.0 U,2023,,Petrol,"Rs 15,900,000"
Audi,A3 Sportback TFSi 1.0 U,2023,,Petrol,"Rs 19,500,000"
Daihatsu,Taft G Chrome Venture F\L,2023,,Petrol,"Rs 9,025,000"
Ford,Raptor Ranger V6,2025,,Petrol,"Rs 37,000,000"
Honda,Civic FB1,2012,,Petrol,"Rs 8,390,000"
Toyota,Vitz KSP130,2015,,Petrol,"Rs 8,200,000"
Honda,CRV Touring AWD,2019,,Petrol,"Rs 24,500,000"
Toyota,Raize Z Black Top,2025,,Petrol,"Rs 16,500,000"
Toyota,Roomy X Safety,2023,,Petrol,"Rs 10,350,000"
Honda,City RS Fully loaded,2025,,Petrol,"Rs 15,150,000"
Mercedes Benz,GLB 200 AMG Line,2024,,Petrol,"Rs 35,000,000"
Mercedes Benz,CLA 180,2017,,Petrol,"Rs 22,700,000"
Nissan,Bluebird,1981,,Petrol,"Rs 950,000"
Honda,Civic,2012,,Petrol,"Rs 9,300,000"
Toyota,Premio G superior,2012,,Petrol,"Rs 11,225,000"
BMW,528i Sunroof,2011,,Petrol,"Rs 19,500,000"
Toyota,Allion 260,2016,,Petrol,"Rs 14,550,000"
Nissan,Sunny FB15 Super Saloon,2003,,Petrol,"Rs 5,550,000"
Toyota,Land Cruiser Prado TX Full-Option,2015,,Petrol,"Rs 42,000,000"
Nissan,March K12,2003,,Petrol,"Rs 4,500,000"
Toyota,Yaris G grade,2022,,Petrol,"Rs 10,900,000"
Audi,A6,2007,,Petrol,"Rs 11,800,000"
Land Rover,Range Evoque HSE P300e,2024,,Petrol,"Rs 47,500,000"
Honda,Civic EG8,1995,,Petrol,"Rs 2,500,000"
Daihatsu,Mira G Grade,2024,,Petrol,"Rs 7,950,000"
Toyota,Land Cruiser Sahara LC300,2024,,Petrol,"Rs 94,000,000"
Toyota,Land Cruiser Prado LC300zx soft Close D,2024,,Petrol,"Rs 96,000,000"
Land Rover,Defender P400e,2025,,Petrol,"Rs 70,000,000"
Honda,S660,2015,,Petrol,"Rs 7,600,000"
Land Rover,Range Vouge P400 LWB Autob,2019,,Petrol,"Rs 88,000,000"
Nissan,President JS,1994,,Petrol,"Rs 16,000,000"
BMW,X1 M Sport,2024,,Petrol,"Rs 35,800,000"
Honda,ZRV Z,2025,,Petrol,"Rs 21,500,000"
Suzuki,Swift XG,2024,,Petrol,"Rs 11,000,000"
Peugeot,3008 GT-line,2019,,Petrol,"Rs 18,500,000"
Honda,Civic Grand,1985,,Petrol,"Rs 650,000"
Toyota,Raize costom G 1200cc ptol,2022,,Petrol,"Rs 13,990,000"
Ford,Focus,2011,,Petrol,"Rs 6,200,000"
Land Rover,Range Autobiography,2019,,Petrol,"Rs 76,000,000"
Mitsubishi,Eclipse Cross Fully Loaded,2018,,Petrol,"Rs 15,999,999"
Toyota,Yaris Ativ luxury Premium,2025,,Petrol,"Rs 18,000,000"
Audi,Q2 Sport Line,2018,,Petrol,"Rs 16,100,000"
Honda,Vezel,2015,,Petrol,"Rs 10,200,000"
Audi,Q3,2016,,Petrol,"Rs 17,500,000"
Toyota,Raize Z (highest Grade),2020,,Petrol,"Rs 12,700,000"
Nissan,Sunny,1986,,Petrol,"Rs 1,275,000"
Toyota,Land Cruiser Prado TXL 150,2023,,Petrol,"Rs 52,000,000"
Suzuki,Spacia,2025,,Petrol,"Rs 9,000,000"
Lexus,NX300H,2014,,Petrol,"Rs 26,000,000"
Nissan,Sunny B 11,1985,,Petrol,"Rs 1,285,000"
Audi,A6,2008,,Petrol,"Rs 9,500,000"
Audi,A4 TFSI B8,2011,,Petrol,"Rs 12,250,000"
Peugeot,406,2000,,Petrol,"Rs 3,000,000"
Toyota,CHR BRUNO Edition,2019,,Petrol,"Rs 16,500,000"
Land Rover,Defender P300e 110 HSE X-Dyn,2024,,Petrol,"Rs 88,000,000"
Toyota,Corolla,2003,,Petrol,"Rs 5,500,000"
BMW,530i,2017,,Petrol,"Rs 39,550,000"
Subaru,M30,1991,,Petrol,"Rs 1,590,000"
Mini Cooper,Austin 1.3 EFI,1989,,Petrol,"Rs 3,975,000"
Nissan,Clipper Rio Wagon,2023,,Petrol,"Rs 10,500,000"
Daihatsu,Taft G Chrome 2024/,2025,,Petrol,"Rs 8,500,000"
Toyota,Prius,2007,,Petrol,"Rs 7,000,000"
Perodua,Axia Standard G,2016,,Petrol,"Rs 6,450,000"
Nissan,Wingroad VY11,2013,,Petrol,"Rs 3,890,000"
Nissan,March K12,2007,,Petrol,"Rs 4,650,000"
Maruti Suzuki,Zen,2012,,Petrol,"Rs 4,250,000"
Hyundai,Santa Fe,2010,,Petrol,"Rs 9,250,000"
MG,AT TL3,2018,,Petrol,"Rs 8,990,000"
Lexus,HS250H,2007,,Petrol,"Rs 9,890,000"
Suzuki,Wagon R FZ,2016,,Petrol,"Rs 6,350,000"
BMW,740i,2023,,Petrol,"Rs 140,000,000"
Maruti Suzuki,800,2006,,Petrol,"Rs 2,200,000"
Peugeot,307 SW,2005,,Petrol,"Rs 4,400,000"
Bajaj,Qute,2020,,Petrol,"Rs 1,425,000"
Toyota,Yaris X Grade Safty Push,2023,,Petrol,"Rs 9,850,000"
Mercedes Benz,C200 AMG PREMIUM PLUS EDI,2023,,Petrol,"Rs 39,500,000"
esusz,,1991,,Petrol,"Rs 1,950,000"
Chery,QQ,2006,,Petrol,"Rs 1,900,000"
Mercedes Benz,E200,2018,,Petrol,"Rs 37,500,000"
Audi,A5 2L,2013,,Petrol,"Rs 17,000,000"
BMW,Mini Cooper -C Classic,2024,,Petrol,"Rs 19,000,000"
Nissan,Sunny,2005,,Petrol,"Rs 5,150,000"
Nissan,Cube Version 2,2003,,Petrol,"Rs 5,200,000"
Toyota,Allion G Plus,2016,,Petrol,"Rs 16,190,000"
Audi,A3 S Line,2024,,Petrol,"Rs 26,000,000"
Mercedes Benz,GLB AMG line Premium,2024,,Petrol,"Rs 36,000,000"
Lexus,HS250H,2013,,Petrol,"Rs 15,000,000"
Toyota,Roomy G Custom Safety,2023,,Petrol,"Rs 12,450,000"
Toyota,Raize Z 4Way Cam,2025,,Petrol,"Rs 16,700,000"
Toyota,Soluna,2000,,Petrol,"Rs 3,600,000"
Volkswagen,Jetta,2016,,Petrol,"Rs 9,980,000"
Suzuki,Wagon R FZ Safety Brake,2014,,Petrol,"Rs 6,200,000"
Toyota,Vitz 3rd Edition,2019,,Petrol,"Rs 9,685,000"
Toyota,Raize Z GRADE 1.2L PATROL,2024,,Petrol,"Rs 14,550,000"
Toyota,Vitz ksp 130,2018,,Petrol,"Rs 9,350,000"
Toyota,Land Cruiser Prado Chrome Pack TXL,2023,,Petrol,"Rs 57,500,000"
Toyota,Land Cruiser Prado Black Edition TXL,2023,,Petrol,"Rs 57,500,000"
Morris,Minor,1958,,Petrol,"Rs 1,345,000"
Honda,Vezel Rs Sensing,2017,,Petrol,"Rs 13,500,000"
Suzuki,Alto,2007,,Petrol,"Rs 2,850,000"
Mercedes Benz,C160 C Class,2017,,Petrol,"Rs 20,500,000"
Jaguar,F-Type P300,2019,,Petrol,"Rs 49,500,000"
Maruti Suzuki,800 SPORTS Exchange,2005,,Petrol,"Rs 2,095,000"
Daihatsu,Mira X3,2023,,Petrol,"Rs 7,250,000"
Toyota,Land Cruiser Sahara,2015,,Petrol,"Rs 58,000,000"
Perodua,Axia G GRADE,2017,,Petrol,"Rs 6,590,000"
Suzuki,Alto 800,2010,,Petrol,"Rs 3,275,000"
Mitsubishi,eK Wagon,2017,,Petrol,"Rs 6,550,000"
Daihatsu,Copen,2015,,Petrol,"Rs 7,000,000"
BYD,Bogward BX5,2019,,Petrol,"Rs 12,800,000"
Daihatsu,Mira ES B,2023,,Petrol,"Rs 6,465,000"
Nissan,Sunny FB15 Ex-Saloon 1999,2003,,Petrol,"Rs 4,500,000"
DFSK,Glory Full Option,2021,,Petrol,"Rs 11,000,000"
Suzuki,Wagon R Fx Safety,2025,,Petrol,"Rs 7,825,000"
Suzuki,Wagon R FX SAFETY,2025,,Petrol,"Rs 7,665,000"
Toyota,Axio X Limited,2007,,Petrol,"Rs 7,945,000"
Mercedes Benz,C200 AMG Premium Plus,2015,,Petrol,"Rs 24,500,000"
Daihatsu,Terios,2000,,Petrol,"Rs 4,625,000"
Tata,Indigo,2005,,Petrol,"Rs 2,150,000"
Mercedes Benz,C180 Kompressor,2010,,Petrol,"Rs 11,900,000"
Suzuki,Spacia XS Custom 2025,2024,,Petrol,"Rs 11,830,000"
Toyota,Allion 240,2003,,Petrol,"Rs 7,965,000"
Ford,Laser Mint,1984,,Petrol,"Rs 780,000"
Peugeot,3008 Active,2018,,Petrol,"Rs 16,000,000"
Toyota,Aqua 2014,2015,,Petrol,"Rs 8,275,000"
Toyota,Corolla Dx Wagon,1979,,Petrol,"Rs 700,000"
Kia,Rio,2000,,Petrol,"Rs 2,675,000"
Chevrolet,Aveo UVA,2008,,Petrol,"Rs 2,975,000"
Toyota,Land Cruiser Prado LC300 ZX,2024,,Petrol,"Rs 99,500,000"
Toyota,Yaris G Grade Height,2024,,Petrol,"Rs 11,890,000"
Jeep,Cherokee,2017,,Petrol,"Rs 19,000,000"
Toyota,Land Cruiser Prado TRJ 150 TXL,2023,,Petrol,"Rs 60,000,000"
Nissan,Sunny FB13,1992,,Petrol,"Rs 2,650,000"
Toyota,Land Cruiser Sahara LC300 V6 ZX,2024,,Petrol,"Rs 91,000,000"
Toyota,Land Cruiser Prado TRJ150 TXL,2023,,Petrol,"Rs 54,000,000"
BMW,X1 S-Drive 18i,2016,,Petrol,"Rs 19,500,000"
Toyota,Pixis Mira G,2023,,Petrol,"Rs 8,250,000"
Ford,Laser,1995,,Petrol,"Rs 2,285,000"
Toyota,Raize Z 1.2,2023,,Petrol,"Rs 15,990,000"
Ford,Raptor Ranger Ultra Luxury,2025,,Petrol,"Rs 38,800,000"
Honda,Vezel Z Play Dual MoonRoof,2025,,Petrol,"Rs 25,000,000"
Daihatsu,Mira âGâ Brand New,2025,,Petrol,"Rs 8,225,000"
Nissan,March K-12,2002,,Petrol,"Rs 4,175,000"
Audi,A4 Sport,2017,,Petrol,"Rs 23,000,000"
Suzuki,Wagon R FX MH85S,2023,,Petrol,"Rs 7,300,000"
Daihatsu,Mira G,2024,,Petrol,"Rs 8,000,000"
Toyota,Yaris,2024,,Petrol,"Rs 11,000,000"
Volkswagen,Polo GT TSI,2016,,Petrol,"Rs 8,500,000"
Toyota,Premio F Grade,2017,,Petrol,"Rs 18,500,000"
Volvo,340 GL,1988,,Petrol,"Rs 585,000"
Fiat,Uno,1987,,Petrol,"Rs 675,000"
Nissan,Sunny FB12 Splend,1988,,Petrol,"Rs 2,850,000"
Daihatsu,Mira G,2025,,Petrol,"Rs 8,300,000"
Toyota,Prius 2013,2016,,Petrol,"Rs 11,500,000"
Toyota,Allion Alliyon 240,2019,,Petrol,"Rs 9,450,000"
Toyota,Yaris S Grade,2022,,Petrol,"Rs 10,200,000"
Chrysler,Grand Vouger,2004,,Petrol,"Rs 5,500,000"
Toyota,Premio,2012,,Petrol,"Rs 11,800,000"
